# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
9.942519143125738701e-01,1.000000000000000000e+00,9.942519143125738701e-01,1.061768169688017016e+00,1.032331532646002303e+00,1.051721822325518474e+00,1.000000000000000000e+00,9.885368691142177866e-01
9.942505000534889170e-01,1.000000000000000000e+00,9.942505000534889170e-01,1.061779395430708872e+00,1.032335638687079671e+00,1.051728458811213462e+00,1.000000000000000000e+00,9.885340568566127750e-01
9.942490858041778123e-01,1.000000000000000000e+00,9.942490858041778123e-01,1.061790621138313906e+00,1.032339744656185498e+00,1.051735095182376734e+00,1.000000000000000000e+00,9.885312446224433502e-01
9.942476715646423324e-01,1.000000000000000000e+00,9.942476715646423324e-01,1.061801846810815686e+00,1.032343850553316011e+00,1.051741731439003180e+00,1.000000000000000000e+00,9.885284324117128429e-01
9.942462573348849197e-01,1.000000000000000000e+00,9.942462573348849197e-01,1.061813072448193118e+00,1.032347956378466103e+00,1.051748367581084365e+00,1.000000000000000000e+00,9.885256202244262491e-01
9.942448431149070176e-01,1.000000000000000000e+00,9.942448431149070176e-01,1.061824298050431992e+00,1.032352062131632664e+00,1.051755003608615402e+00,1.000000000000000000e+00,9.885228080605861223e-01
9.942434289047110685e-01,1.000000000000000000e+00,9.942434289047110685e-01,1.061835523617506327e+00,1.032356167812808367e+00,1.051761639521585856e+00,1.000000000000000000e+00,9.885199959201972364e-01
9.942420147042997369e-01,1.000000000000000000e+00,9.942420147042997369e-01,1.061846749149402580e+00,1.032360273421990771e+00,1.051768275319991730e+00,1.000000000000000000e+00,9.885171838032649205e-01
9.942406005136738001e-01,1.000000000000000000e+00,9.942406005136738001e-01,1.061857974646100988e+00,1.032364378959174989e+00,1.051774911003825252e+00,1.000000000000000000e+00,9.885143717097907290e-01
9.942391863328359225e-01,1.000000000000000000e+00,9.942391863328359225e-01,1.061869200107580902e+00,1.032368484424355692e+00,1.051781546573077986e+00,1.000000000000000000e+00,9.885115596397796578e-01
9.942377721617886577e-01,1.000000000000000000e+00,9.942377721617886577e-01,1.061880425533824335e+00,1.032372589817528885e+00,1.051788182027744156e+00,1.000000000000000000e+00,9.885087475932368140e-01
9.942363580005337820e-01,1.000000000000000000e+00,9.942363580005337820e-01,1.061891650924814190e+00,1.032376695138690570e+00,1.051794817367817769e+00,1.000000000000000000e+00,9.885059355701655281e-01
9.942349438490729607e-01,1.000000000000000000e+00,9.942349438490729607e-01,1.061902876280528707e+00,1.032380800387834752e+00,1.051801452593289277e+00,1.000000000000000000e+00,9.885031235705692421e-01
9.942335297074086364e-01,1.000000000000000000e+00,9.942335297074086364e-01,1.061914101600951010e+00,1.032384905564958100e+00,1.051808087704153793e+00,1.000000000000000000e+00,9.885003115944526186e-01
9.942321155755431406e-01,1.000000000000000000e+00,9.942321155755431406e-01,1.061925326886062226e+00,1.032389010670055507e+00,1.051814722700403992e+00,1.000000000000000000e+00,9.884974996418202098e-01
9.942307014534779164e-01,1.000000000000000000e+00,9.942307014534779164e-01,1.061936552135842149e+00,1.032393115703122533e+00,1.051821357582031657e+00,1.000000000000000000e+00,9.884946877126746800e-01
9.942292873412154064e-01,1.000000000000000000e+00,9.942292873412154064e-01,1.061947777350273903e+00,1.032397220664154958e+00,1.051827992349031460e+00,1.000000000000000000e+00,9.884918758070210254e-01
9.942278732387581641e-01,1.000000000000000000e+00,9.942278732387581641e-01,1.061959002529336615e+00,1.032401325553147231e+00,1.051834627001395184e+00,1.000000000000000000e+00,9.884890639248641309e-01
9.942264591461075218e-01,1.000000000000000000e+00,9.942264591461075218e-01,1.061970227673009637e+00,1.032405430370094690e+00,1.051841261539114392e+00,1.000000000000000000e+00,9.884862520662066609e-01
9.942250450632657000e-01,1.000000000000000000e+00,9.942250450632657000e-01,1.061981452781281421e+00,1.032409535114995114e+00,1.051847895962186863e+00,1.000000000000000000e+00,9.884834402310527235e-01
9.942236309902349189e-01,1.000000000000000000e+00,9.942236309902349189e-01,1.061992677854124212e+00,1.032413639787840731e+00,1.051854530270599941e+00,1.000000000000000000e+00,9.884806284194067594e-01
9.942222169270171772e-01,1.000000000000000000e+00,9.942222169270171772e-01,1.062003902891526463e+00,1.032417744388629988e+00,1.051861164464351184e+00,1.000000000000000000e+00,9.884778166312727654e-01
9.942208028736146952e-01,1.000000000000000000e+00,9.942208028736146952e-01,1.062015127893463529e+00,1.032421848917355556e+00,1.051867798543430155e+00,1.000000000000000000e+00,9.884750048666549604e-01
9.942193888300292492e-01,1.000000000000000000e+00,9.942193888300292492e-01,1.062026352859922307e+00,1.032425953374015215e+00,1.051874432507833079e+00,1.000000000000000000e+00,9.884721931255568972e-01
9.942179747962631708e-01,1.000000000000000000e+00,9.942179747962631708e-01,1.062037577790877485e+00,1.032430057758602304e+00,1.051881066357549077e+00,1.000000000000000000e+00,9.884693814079830165e-01
9.942165607723189025e-01,1.000000000000000000e+00,9.942165607723189025e-01,1.062048802686312632e+00,1.032434162071113048e+00,1.051887700092573041e+00,1.000000000000000000e+00,9.884665697139380924e-01
9.942151467581977764e-01,1.000000000000000000e+00,9.942151467581977764e-01,1.062060027546211316e+00,1.032438266311543895e+00,1.051894333712899199e+00,1.000000000000000000e+00,9.884637580434247894e-01
9.942137327539020131e-01,1.000000000000000000e+00,9.942137327539020131e-01,1.062071252370553998e+00,1.032442370479889515e+00,1.051900967218519556e+00,1.000000000000000000e+00,9.884609463964473264e-01
9.942123187594343880e-01,1.000000000000000000e+00,9.942123187594343880e-01,1.062082477159318250e+00,1.032446474576144579e+00,1.051907600609425897e+00,1.000000000000000000e+00,9.884581347730111434e-01
9.942109047747962336e-01,1.000000000000000000e+00,9.942109047747962336e-01,1.062093701912490529e+00,1.032450578600306201e+00,1.051914233885614003e+00,1.000000000000000000e+00,9.884553231731189049e-01
9.942094907999901032e-01,1.000000000000000000e+00,9.942094907999901032e-01,1.062104926630048185e+00,1.032454682552368608e+00,1.051920867047074770e+00,1.000000000000000000e+00,9.884525115967756070e-01
9.942080768350177733e-01,1.000000000000000000e+00,9.942080768350177733e-01,1.062116151311971901e+00,1.032458786432326914e+00,1.051927500093800649e+00,1.000000000000000000e+00,9.884497000439845804e-01
9.942066628798810202e-01,1.000000000000000000e+00,9.942066628798810202e-01,1.062127375958246578e+00,1.032462890240177789e+00,1.051934133025786755e+00,1.000000000000000000e+00,9.884468885147493777e-01
9.942052489345823973e-01,1.000000000000000000e+00,9.942052489345823973e-01,1.062138600568849345e+00,1.032466993975915459e+00,1.051940765843023762e+00,1.000000000000000000e+00,9.884440770090749950e-01
9.942038349991241253e-01,1.000000000000000000e+00,9.942038349991241253e-01,1.062149825143764215e+00,1.032471097639536151e+00,1.051947398545507006e+00,1.000000000000000000e+00,9.884412655269656511e-01
9.942024210735079803e-01,1.000000000000000000e+00,9.942024210735079803e-01,1.062161049682969871e+00,1.032475201231034978e+00,1.051954031133227607e+00,1.000000000000000000e+00,9.884384540684248988e-01
9.942010071577357389e-01,1.000000000000000000e+00,9.942010071577357389e-01,1.062172274186450993e+00,1.032479304750407945e+00,1.051960663606180235e+00,1.000000000000000000e+00,9.884356426334560686e-01
9.941995932518109536e-01,1.000000000000000000e+00,9.941995932518109536e-01,1.062183498654180491e+00,1.032483408197648167e+00,1.051967295964353788e+00,1.000000000000000000e+00,9.884328312220663770e-01
9.941981793557331804e-01,1.000000000000000000e+00,9.941981793557331804e-01,1.062194723086151260e+00,1.032487511572754757e+00,1.051973928207747599e+00,1.000000000000000000e+00,9.884300198342546029e-01
9.941967654695065271e-01,1.000000000000000000e+00,9.941967654695065271e-01,1.062205947482337987e+00,1.032491614875721053e+00,1.051980560336351234e+00,1.000000000000000000e+00,9.884272084700289618e-01
9.941953515931325480e-01,1.000000000000000000e+00,9.941953515931325480e-01,1.062217171842721131e+00,1.032495718106542615e+00,1.051987192350157363e+00,1.000000000000000000e+00,9.884243971293924513e-01
9.941939377266132416e-01,1.000000000000000000e+00,9.941939377266132416e-01,1.062228396167281597e+00,1.032499821265214335e+00,1.051993824249158216e+00,1.000000000000000000e+00,9.884215858123489573e-01
9.941925238699501621e-01,1.000000000000000000e+00,9.941925238699501621e-01,1.062239620456005396e+00,1.032503924351733327e+00,1.052000456033350462e+00,1.000000000000000000e+00,9.884187745189014773e-01
9.941911100231465293e-01,1.000000000000000000e+00,9.941911100231465293e-01,1.062250844708867437e+00,1.032508027366093373e+00,1.052007087702723220e+00,1.000000000000000000e+00,9.884159632490562286e-01
9.941896961862035642e-01,1.000000000000000000e+00,9.941896961862035642e-01,1.062262068925852621e+00,1.032512130308290699e+00,1.052013719257271163e+00,1.000000000000000000e+00,9.884131520028157647e-01
9.941882823591233764e-01,1.000000000000000000e+00,9.941882823591233764e-01,1.062273293106942962e+00,1.032516233178321086e+00,1.052020350696988293e+00,1.000000000000000000e+00,9.884103407801840824e-01
9.941868685419081864e-01,1.000000000000000000e+00,9.941868685419081864e-01,1.062284517252115146e+00,1.032520335976178760e+00,1.052026982021865065e+00,1.000000000000000000e+00,9.884075295811654005e-01
9.941854547345601034e-01,1.000000000000000000e+00,9.941854547345601034e-01,1.062295741361353851e+00,1.032524438701860170e+00,1.052033613231896370e+00,1.000000000000000000e+00,9.884047184057640489e-01
9.941840409370815701e-01,1.000000000000000000e+00,9.941840409370815701e-01,1.062306965434638206e+00,1.032528541355359986e+00,1.052040244327074214e+00,1.000000000000000000e+00,9.884019072539846906e-01
9.941826271494741407e-01,1.000000000000000000e+00,9.941826271494741407e-01,1.062318189471950669e+00,1.032532643936674432e+00,1.052046875307392160e+00,1.000000000000000000e+00,9.883990961258303232e-01
9.941812133717401467e-01,1.000000000000000000e+00,9.941812133717401467e-01,1.062329413473274586e+00,1.032536746445799292e+00,1.052053506172844655e+00,1.000000000000000000e+00,9.883962850213054985e-01
9.941797996038818086e-01,1.000000000000000000e+00,9.941797996038818086e-01,1.062340637438585089e+00,1.032540848882728124e+00,1.052060136923421041e+00,1.000000000000000000e+00,9.883934739404145464e-01
9.941783858459007917e-01,1.000000000000000000e+00,9.941783858459007917e-01,1.062351861367868189e+00,1.032544951247458265e+00,1.052066767559117322e+00,1.000000000000000000e+00,9.883906628831607977e-01
9.941769720977985392e-01,1.000000000000000000e+00,9.941769720977985392e-01,1.062363085261105455e+00,1.032549053539984829e+00,1.052073398079926392e+00,1.000000000000000000e+00,9.883878518495469168e-01
9.941755583595784929e-01,1.000000000000000000e+00,9.941755583595784929e-01,1.062374309118275795e+00,1.032553155760302932e+00,1.052080028485840479e+00,1.000000000000000000e+00,9.883850408395796761e-01
9.941741446312427621e-01,1.000000000000000000e+00,9.941741446312427621e-01,1.062385532939357224e+00,1.032557257908406800e+00,1.052086658776850481e+00,1.000000000000000000e+00,9.883822298532631834e-01
9.941727309127922352e-01,1.000000000000000000e+00,9.941727309127922352e-01,1.062396756724338420e+00,1.032561359984294436e+00,1.052093288952954175e+00,1.000000000000000000e+00,9.883794188905992151e-01
9.941713172042297986e-01,1.000000000000000000e+00,9.941713172042297986e-01,1.062407980473194957e+00,1.032565461987959399e+00,1.052099919014140683e+00,1.000000000000000000e+00,9.883766079515933223e-01
9.941699035055572287e-01,1.000000000000000000e+00,9.941699035055572287e-01,1.062419204185909294e+00,1.032569563919397471e+00,1.052106548960404231e+00,1.000000000000000000e+00,9.883737970362489467e-01
9.941684898167771900e-01,1.000000000000000000e+00,9.941684898167771900e-01,1.062430427862461668e+00,1.032573665778603988e+00,1.052113178791737269e+00,1.000000000000000000e+00,9.883709861445714173e-01
9.941670761378903487e-01,1.000000000000000000e+00,9.941670761378903487e-01,1.062441651502837869e+00,1.032577767565575844e+00,1.052119808508135357e+00,1.000000000000000000e+00,9.883681752765618445e-01
9.941656624689003685e-01,1.000000000000000000e+00,9.941656624689003685e-01,1.062452875107011474e+00,1.032581869280305931e+00,1.052126438109586948e+00,1.000000000000000000e+00,9.883653644322275555e-01
9.941642488098085817e-01,1.000000000000000000e+00,9.941642488098085817e-01,1.062464098674969160e+00,1.032585970922791363e+00,1.052133067596088711e+00,1.000000000000000000e+00,9.883625536115709931e-01
9.941628351606172087e-01,1.000000000000000000e+00,9.941628351606172087e-01,1.062475322206691164e+00,1.032590072493027922e+00,1.052139696967633098e+00,1.000000000000000000e+00,9.883597428145965980e-01
9.941614215213280259e-01,1.000000000000000000e+00,9.941614215213280259e-01,1.062486545702155727e+00,1.032594173991009390e+00,1.052146326224211004e+00,1.000000000000000000e+00,9.883569320413077008e-01
9.941600078919435868e-01,1.000000000000000000e+00,9.941600078919435868e-01,1.062497769161350414e+00,1.032598275416733768e+00,1.052152955365819764e+00,1.000000000000000000e+00,9.883541212917092977e-01
9.941585942724658898e-01,1.000000000000000000e+00,9.941585942724658898e-01,1.062508992584247913e+00,1.032602376770193509e+00,1.052159584392446945e+00,1.000000000000000000e+00,9.883513105658054965e-01
9.941571806628967112e-01,1.000000000000000000e+00,9.941571806628967112e-01,1.062520215970834458e+00,1.032606478051385723e+00,1.052166213304088771e+00,1.000000000000000000e+00,9.883484998635994057e-01
9.941557670632379384e-01,1.000000000000000000e+00,9.941557670632379384e-01,1.062531439321092730e+00,1.032610579260306416e+00,1.052172842100738803e+00,1.000000000000000000e+00,9.883456891850950221e-01
9.941543534734922360e-01,1.000000000000000000e+00,9.941543534734922360e-01,1.062542662634998747e+00,1.032614680396949369e+00,1.052179470782387716e+00,1.000000000000000000e+00,9.883428785302973418e-01
9.941529398936619355e-01,1.000000000000000000e+00,9.941529398936619355e-01,1.062553885912535856e+00,1.032618781461310808e+00,1.052186099349029513e+00,1.000000000000000000e+00,9.883400678992110278e-01
9.941515263237475919e-01,1.000000000000000000e+00,9.941515263237475919e-01,1.062565109153689180e+00,1.032622882453387403e+00,1.052192727800659311e+00,1.000000000000000000e+00,9.883372572918369681e-01
9.941501127637527579e-01,1.000000000000000000e+00,9.941501127637527579e-01,1.062576332358435405e+00,1.032626983373173379e+00,1.052199356137267783e+00,1.000000000000000000e+00,9.883344467081823792e-01
9.941486992136796541e-01,1.000000000000000000e+00,9.941486992136796541e-01,1.062587555526754324e+00,1.032631084220663409e+00,1.052205984358847157e+00,1.000000000000000000e+00,9.883316361482512580e-01
9.941472856735291685e-01,1.000000000000000000e+00,9.941472856735291685e-01,1.062598778658629950e+00,1.032635184995853717e+00,1.052212612465391883e+00,1.000000000000000000e+00,9.883288256120456028e-01
9.941458721433040768e-01,1.000000000000000000e+00,9.941458721433040768e-01,1.062610001754044076e+00,1.032639285698740528e+00,1.052219240456895744e+00,1.000000000000000000e+00,9.883260150995707427e-01
9.941444586230062663e-01,1.000000000000000000e+00,9.941444586230062663e-01,1.062621224812974496e+00,1.032643386329318069e+00,1.052225868333349190e+00,1.000000000000000000e+00,9.883232046108302304e-01
9.941430451126380685e-01,1.000000000000000000e+00,9.941430451126380685e-01,1.062632447835404559e+00,1.032647486887581900e+00,1.052232496094747116e+00,1.000000000000000000e+00,9.883203941458287289e-01
9.941416316122012597e-01,1.000000000000000000e+00,9.941416316122012597e-01,1.062643670821317832e+00,1.032651587373529134e+00,1.052239123741083970e+00,1.000000000000000000e+00,9.883175837045696799e-01
9.941402181216979494e-01,1.000000000000000000e+00,9.941402181216979494e-01,1.062654893770690112e+00,1.032655687787152887e+00,1.052245751272349095e+00,1.000000000000000000e+00,9.883147732870571911e-01
9.941388046411305801e-01,1.000000000000000000e+00,9.941388046411305801e-01,1.062666116683505635e+00,1.032659788128449829e+00,1.052252378688537826e+00,1.000000000000000000e+00,9.883119628932960365e-01
9.941373911705008171e-01,1.000000000000000000e+00,9.941373911705008171e-01,1.062677339559747081e+00,1.032663888397415963e+00,1.052259005989643947e+00,1.000000000000000000e+00,9.883091525232893249e-01
9.941359777098109918e-01,1.000000000000000000e+00,9.941359777098109918e-01,1.062688562399392245e+00,1.032667988594045516e+00,1.052265633175658577e+00,1.000000000000000000e+00,9.883063421770418300e-01
