# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
2.766224736684956387e+00,5.235987756030738183e+00,3.225622899792946363e+00,1.244939655730987305e+00,2.197929023118473157e+00,6.245848052909097614e-01,2.905470310451889748e+00,5.532449473369912774e+00
3.272093354690678968e+00,5.759586531589377500e+00,3.721990386531915718e+00,1.769977484882504726e+00,2.460448084601430274e+00,8.679328858349487641e-01,3.166552915251718225e+00,2.610014022017717039e-01
3.777961972804236623e+00,2.663824716364615597e-11,4.218357873377710732e+00,2.295015314457053535e+00,2.722967146269252403e+00,1.111280966256880998e+00,3.427635520080523079e+00,1.272738638428887015e+00
4.283830590908832114e+00,5.235987755852775649e-01,4.714725360213528838e+00,2.820053144337817841e+00,2.985486208063533375e+00,1.354629046498318168e+00,3.688718124880288052e+00,2.284475874638077997e+00
4.789699209127105561e+00,1.047197551202124544e+00,5.211092847165057051e+00,3.345090974641337311e+00,3.248005270042540804e+00,1.597977126623633115e+00,3.949800729709156855e+00,3.296213111074624891e+00
5.295567827392970273e+00,1.570796326818971522e+00,5.707460334162144378e+00,3.870128805309638764e+00,3.510524332177290763e+00,1.841325206595730180e+00,4.210883334537898648e+00,4.307950347606354313e+00
5.801436445714046819e+00,2.094395102435818501e+00,6.203827821216473914e+00,4.395166636342208832e+00,3.773043394467525680e+00,2.084673286422487060e+00,4.471965939366766563e+00,5.319687584248507406e+00
2.411975684479550353e-02,2.617993877994457819e+00,4.170100010784452138e-01,4.920204467681205784e+00,4.035562456884324689e+00,2.328021366066872044e+00,4.733048544166468474e+00,4.823951368959100705e-02
5.299883752646135093e-01,3.141592653611304797e+00,9.133774882294769526e-01,5.445242299442783818e+00,4.298081519485764446e+00,2.571369445591038527e+00,4.994131148995336389e+00,1.059976750529227019e+00
1.035856993739893817e+00,3.665191429228151776e+00,1.409744975438010250e+00,5.970280131568845405e+00,4.560600582242797074e+00,2.814717524970013596e+00,5.255213753824205192e+00,2.071713987479787633e+00
1.541725612206334972e+00,4.188790204786791094e+00,1.906112462636674110e+00,2.121326568215842201e-01,4.823119645126313415e+00,3.058065604168608509e+00,5.516296358623970164e+00,3.083451224412669944e+00
2.047594230780475755e+00,4.712388980403638072e+00,2.402479949942044612e+00,7.371704896767106163e-01,5.085638708194581525e+00,3.301413683245098429e+00,5.777378963452775018e+00,4.095188461560951509e+00
2.553462849408173696e+00,5.235987756020485051e+00,2.898847437301981245e+00,1.262208322896414714e+00,5.348157771418489581e+00,3.544761762174452269e+00,6.038461568281516811e+00,5.106925698816347392e+00
3.059331468030711321e+00,5.759586531579124369e+00,3.395214924657757649e+00,1.787246156421966603e+00,5.610676834768673515e+00,3.788109840927321059e+00,1.635886590175950062e-02,6.118662936061422641e+00
-2.717985220420668924e+00,1.638511548662791029e-11,-2.391602895062399980e+00,2.312283990370284315e+00,-4.099894088759940547e-01,-2.251727387623509991e+00,2.774414707306276373e-01,-5.435970440841337847e+00
-2.212116601638782765e+00,5.235987756332320942e-01,-1.895235407548276907e+00,2.837321824683272986e+00,-1.474703451853881242e-01,-2.008379309141807845e+00,5.385240755593692086e-01,-4.424233203277565529e+00
-1.706247982864090407e+00,1.047197551191871412e+00,-1.398867920041360957e+00,3.362359659302077031e+00,1.150487186314775312e-01,-1.765031230838600251e+00,7.996066803591974637e-01,-3.412495965728180813e+00
-1.200379363979543701e+00,1.570796326808718391e+00,-9.025004324245774479e-01,3.887397494343735271e+00,3.775677826331227949e-01,-1.521683152655358695e+00,1.060689285188002762e+00,-2.400758727959087402e+00
-6.945107450436029950e-01,2.094395102425565369e+00,-4.061329447564068218e-01,4.412435329749778035e+00,6.400868467903125802e-01,-1.278335074621304024e+00,1.321771890016807838e+00,-1.389021490087205990e+00
-1.886421261166359997e-01,2.617993877984204687e+00,9.023454290177479464e-02,4.937473165461854663e+00,9.026059110738718916e-01,-1.034986996767628176e+00,1.582854494816572588e+00,-3.772842522332719994e-01
3.172264929241191966e-01,3.141592653601051666e+00,5.866020306757772085e-01,5.462511001596627835e+00,1.165124975542131791e+00,-7.916389190298964706e-01,1.843937099645377664e+00,6.344529858482383933e-01
8.230951120120736375e-01,3.665191429217898644e+00,1.082969518494945493e+00,5.987548838095618109e+00,1.427644040165853667e+00,-5.482908414454574775e-01,2.105019704474246467e+00,1.646190224024147275e+00
1.328963731095370360e+00,4.188790204776537962e+00,1.579337006310471914e+00,2.294013677212811686e-01,1.690163104916057701e+00,-3.049427640371856207e-01,2.366102309273947490e+00,2.657927462190740719e+00
1.834832350288136738e+00,4.712388980393384941e+00,2.075704494235468101e+00,7.544392049489321295e-01,1.952682169850815885e+00,-6.159468674902390806e-02,2.627184914102816293e+00,3.669664700576273475e+00
2.340700969532416575e+00,5.235987756010231919e+00,2.572071982211978636e+00,1.279477042541024012e+00,2.215201234941147845e+00,1.817533903900555581e-01,2.888267518931621591e+00,4.681401939064833151e+00
2.846569588769750414e+00,5.759586531568871237e+00,3.068439470181534734e+00,1.804514880439084479e+00,2.477720300157817412e+00,4.251014673508314301e-01,3.149350123731386120e+00,5.693139177539500828e+00
3.352438208114774554e+00,6.131983809609664604e-12,3.564806958257773495e+00,2.329552718759769547e+00,2.740239365559153040e+00,6.684495441896134427e-01,3.410432728560190974e+00,4.216911090499628756e-01
3.858306827513213744e+00,5.235987756229789625e-01,4.061174446388434944e+00,2.854590557444730337e+00,3.002758431115981175e+00,9.117976208813030059e-01,3.671515333388996716e+00,1.433428347846841255e+00
4.364175446906608080e+00,1.047197551181618280e+00,4.557541934515066728e+00,3.379628396435498061e+00,3.265277496799065204e+00,1.155145697396679827e+00,3.932597938188824749e+00,2.445165586633629928e+00
4.870044066407690053e+00,1.570796326798465259e+00,5.053909422748372293e+00,3.904666235848855749e+00,3.527796562666798863e+00,1.398493773790084660e+00,4.193680543017693552e+00,3.456902825635793874e+00
5.375912685956474313e+00,2.094395102415312238e+00,5.550276911027361315e+00,4.429704075626840876e+00,3.790315628690200001e+00,1.641841850030514527e+00,4.454763147846371396e+00,4.468640064733362394e+00
5.881781305506050828e+00,2.617993877973951555e+00,6.046644399311183804e+00,4.954741915710339839e+00,4.052834694839713592e+00,1.885189926100621527e+00,4.715845752646199429e+00,5.480377303832515423e+00
1.044646179796622221e-01,3.141592653590798534e+00,2.598265805160018260e-01,5.479779756216395015e+00,4.315353761173859048e+00,2.128538002044714439e+00,4.976928357475068232e+00,2.089292359593244441e-01
6.103332376863983555e-01,3.665191429207645513e+00,7.561940689549686567e-01,6.004817597086788084e+00,4.577872827663528099e+00,2.371886077841821816e+00,5.238010962303873086e+00,1.220666475372796711e+00
1.116201857386180940e+00,4.188790204766284830e+00,1.252561557386973057e+00,2.466701310834551464e-01,4.840391894279482798e+00,2.615234153460692212e+00,5.499093567103638058e+00,2.232403714772361880e+00
1.622070477193772398e+00,4.712388980383131809e+00,1.748929045925773806e+00,7.717079726823588004e-01,5.102910961080116437e+00,2.858582228957695204e+00,5.760176171932379852e+00,3.244140954387544795e+00
2.127939097056550821e+00,5.235987755999978788e+00,2.245296534521788345e+00,1.296745814645181127e+00,5.365430028036065835e+00,3.101930304309580499e+00,6.021258776761248654e+00,4.255878194113101642e+00
2.633807716966773071e+00,5.759586531616825766e+00,2.741664023163215447e+00,1.821783656972295162e+00,5.627949095147515735e+00,3.345278379508414890e+00,6.282341381590053508e+00,5.267615433933546143e+00
3.139676336872065932e+00,6.283185307175465084e+00,3.238031511800731010e+00,2.346821499605226791e+00,5.890468162385229967e+00,3.588626454531070209e+00,2.602386792102322488e-01,6.279352673744131863e+00
-2.637640350292641322e+00,5.235987756127258308e-01,-2.548786306631754428e+00,2.871859342660505909e+00,-1.301980773721126139e-01,-2.451210777745790992e+00,5.213212840391010516e-01,-5.275280700585282645e+00
-2.131771730282564281e+00,1.047197551171365149e+00,-2.052418817888447045e+00,3.396897186021705206e+00,1.323209901764470231e-01,-2.207862703019166872e+00,7.824038888388658020e-01,-4.263543460565128562e+00
-1.625903110110538119e+00,1.570796326846419788e+00,-1.556051328986222337e+00,3.921935029863693245e+00,3.948400579387567610e-01,-1.964514628389323336e+00,1.043486493696711204e+00,-3.251806220221076238e+00
-1.120034489999616856e+00,2.094395102405059106e+00,-1.059683840143078815e+00,4.446972873953242811e+00,6.573591257982032143e-01,-1.721166553962700130e+00,1.304569098496412449e+00,-2.240068979999233711e+00
-6.141658698355443313e-01,2.617993877963698424e+00,-5.633163512457755040e-01,4.972010718406632890e+00,9.198781938129267921e-01,-1.477818479683177699e+00,1.565651703296240704e+00,-1.228331739671088663e+00
-1.082972495658309775e-01,3.141592653580545402e+00,-6.694886224486396031e-02,5.497048563282441513e+00,1.182397262012215400e+00,-1.234470405527553716e+00,1.826734308125109285e+00,-2.165944991316619550e-01
3.975713708157485593e-01,3.665191429255600042e+00,4.294186268689462738e-01,6.022086408580782368e+00,1.444916330396126991e+00,-9.911223314896564496e-01,2.087816912982955131e+00,7.951427416314971186e-01
9.034399910736938821e-01,4.188790204756031699e+00,9.257861158590974249e-01,2.639389468885928736e-01,1.707435398847922947e+00,-7.477742576882455694e-01,2.348899517753679334e+00,1.806879982147387764e+00
1.409308611501709052e+00,4.712388980372878677e+00,1.422153605020342049e+00,7.889767928567072985e-01,1.969954467513434393e+00,-5.044261839754458077e-01,2.609982122582484187e+00,2.818617223003418104e+00
