# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
5.492289524915351606e+00,5.235987756017898676e+00,4.782497899595842483e+00,2.150940158088427978e+00,5.782444459551791205e+00,6.063087863352016882e+00,5.595892557994165628e+00,4.701393742651116980e+00
5.998156788085610813e+00,5.759586531576537993e+00,5.278864031513444743e+00,2.675966272554632042e+00,6.044957921012815483e+00,2.325720151340693320e-02,5.856975162794311629e+00,5.713128268991635395e+00
2.208387441802550644e-01,1.379873992846114561e-11,-5.079551436445621793e-01,3.200992387536436112e+00,2.428607558000911437e-02,2.666118465278458638e-01,-1.651275395561520032e-01,4.416774883605101287e-01
7.267060074979680984e-01,5.235987756306457186e-01,-1.158901158052283442e-02,3.726018502975392277e+00,2.867995375833138905e-01,5.099664911844921100e-01,9.595506527297059662e-02,1.453412014995936197e+00
1.232573270804637300e+00,1.047197551189285036e+00,4.847771204734884209e-01,4.251044618812920284e+00,5.493129998138501779e-01,7.533211354581168528e-01,3.570376700731796582e-01,2.465146541609274600e+00
1.738440534217313704e+00,1.570796326806132015e+00,9.811432526345302829e-01,4.776070735166077164e+00,8.118264623301422178e-01,9.966757794072509391e-01,6.181202749023659848e-01,3.476881068434627409e+00
2.244307797669664595e+00,2.094395102422978994e+00,1.477509384832199180e+00,5.301096851976668134e+00,1.074339925103087845e+00,1.240030422994667703e+00,8.792028797314250799e-01,4.488615595339329190e+00
2.750175061114914499e+00,2.617993877981618311e+00,1.973875517025806881e+00,5.826122969185731471e+00,1.336853388103203200e+00,1.483385066203079194e+00,1.140285484531634141e+00,5.500350122229828997e+00
3.256042324662110854e+00,3.141592653598465290e+00,2.470241649320345179e+00,6.796377973086542568e-02,1.599366851389075528e+00,1.726739709082948604e+00,1.401368089360820468e+00,2.288993421446354759e-01
3.761909588252795089e+00,3.665191429215312269e+00,2.966607781657363496e+00,5.929898979127941061e-01,1.861880314931476210e+00,1.970094351605051530e+00,1.662450694190006573e+00,1.240633869326003946e+00
4.267776851834856444e+00,4.188790204773951587e+00,3.462973913987782648e+00,1.118016016493728060e+00,2.124393778701300750e+00,2.213448993746385263e+00,1.923533298990088625e+00,2.252368396490126656e+00
4.773644115516709974e+00,4.712388980390798565e+00,3.959340046415961822e+00,1.643042135590222941e+00,2.386907242756820757e+00,2.456803635557096133e+00,2.184615903819211447e+00,3.264102923853833715e+00
5.279511379243832181e+00,5.235987756007645544e+00,4.455706178889418112e+00,2.168068255143696277e+00,2.649420707068742775e+00,2.700158277011959207e+00,2.445698508648461278e+00,4.275837451308078130e+00
5.785378643020798073e+00,5.759586531624492522e+00,4.952072311414742245e+00,2.693094375154668541e+00,2.911934171637321711e+00,2.943512918115297250e+00,2.706781113477583656e+00,5.287571978862009914e+00
8.060599601177109719e-03,3.545608251442899927e-12,5.448438443921032714e+00,3.218120495564432915e+00,3.174447636433200159e+00,3.186867558829627356e+00,2.967863718277729213e+00,1.612119920235421944e-02
5.139278634670345625e-01,5.235987756203925869e-01,5.944804576534232332e+00,3.743146616489791967e+00,3.436961101514774963e+00,3.430222199219451262e+00,3.228946323106915539e+00,1.027855726934069125e+00
1.019795127322245420e+00,1.047197551179031905e+00,1.579854019582072056e-01,4.268172737814214912e+00,3.699474566823777621e+00,3.673576839226500024e+00,3.490028927906997591e+00,2.039590254644490841e+00
1.525662391275096397e+00,1.570796326795878883e+00,6.543515346563761881e-01,4.793198859654125954e+00,3.961988032418414463e+00,3.916931478900859798e+00,3.751111532736183918e+00,3.051324782550192793e+00
2.031529655277669377e+00,2.094395102412725862e+00,1.150717667406289557e+00,5.318224981951454211e+00,4.224501498269646937e+00,4.160286118223652352e+00,4.012194137565306740e+00,4.063059310555338755e+00
2.537396919269216511e+00,2.617993877971365180e+00,1.647083800146186050e+00,5.843251104647492866e+00,4.487014964348117196e+00,4.403640757163494790e+00,4.273276742365515801e+00,5.074793838538433022e+00
3.043264183360690822e+00,3.141592653588212158e+00,2.143449932983983786e+00,8.509192067971582674e-02,4.749528430712350868e+00,4.646995395772820281e+00,4.534359347194701684e+00,6.086528366721381644e+00
3.549131447497956060e+00,3.665191429205059137e+00,2.639816065867579553e+00,6.101180443490914485e-01,5.012041897333243234e+00,4.890350034026593740e+00,4.795441952023761445e+00,8.150775878163258881e-01
4.054998711626105035e+00,4.188790204763698455e+00,3.136182198744069893e+00,1.135144168417085098e+00,5.274555364181312989e+00,5.133704671899398164e+00,5.056524556823969618e+00,1.826812116072623837e+00
4.560865975854188292e+00,4.712388980380545433e+00,3.632548331718467693e+00,1.660170293000870601e+00,5.537068831315145268e+00,5.377059309441699853e+00,5.317607161653156389e+00,2.838546644528790353e+00
5.066733240129966731e+00,5.235987755997392412e+00,4.128914464741592738e+00,2.185196418042131938e+00,5.799582298705575845e+00,5.620413946630432811e+00,5.578689766482279211e+00,3.850281173080347230e+00
5.572600504451029835e+00,5.759586531614239391e+00,4.625280597809988237e+00,2.710222543540492524e+00,6.062095766352414650e+00,5.863768583463377482e+00,5.839772371311528154e+00,4.862015701722473437e+00
6.078467768759676204e+00,6.283185307172878709e+00,5.121646730865979436e+00,3.235248669438265168e+00,4.142392704722475116e-02,6.107123219911686718e+00,6.100854976111547145e+00,5.873750230339766176e+00
3.011497259902029544e-01,5.235987756101394552e-01,-6.651724431571780505e-01,3.760274795851362928e+00,3.039373952071343643e-01,6.729254885170610212e-02,7.875227376121030076e-02,6.022994519804059088e-01
8.070169904480140044e-01,1.047197551226986434e+00,-1.688063099520241694e-01,4.285300922721967609e+00,5.664508636236419425e-01,3.106471846177590868e-01,3.398348785903966274e-01,1.614033980896028009e+00
