# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
9.843640290458333109e-01,1.000000000000000000e+00,9.843640290458333109e-01,1.141212597908798809e+00,1.060004158883970815e+00,1.096513553649708594e+00,1.000000000000000000e+00,9.689725416793462109e-01
9.843627391225356904e-01,1.000000000000000000e+00,9.843627391225356904e-01,1.141223077242301764e+00,1.060007637643834544e+00,1.096519195820670367e+00,1.000000000000000000e+00,9.689700021728212542e-01
9.843614492234329383e-01,1.000000000000000000e+00,9.843614492234329383e-01,1.141233556406979988e+00,1.060011116305149326e+00,1.096524837835461952e+00,1.000000000000000000e+00,9.689674627172570887e-01
9.843601593485281631e-01,1.000000000000000000e+00,9.843601593485281631e-01,1.141244035402814161e+00,1.060014594867911830e+00,1.096530479694078020e+00,1.000000000000000000e+00,9.689649233126597094e-01
9.843588694978229192e-01,1.000000000000000000e+00,9.843588694978229192e-01,1.141254514229781414e+00,1.060018073332117616e+00,1.096536121396510799e+00,1.000000000000000000e+00,9.689623839590320031e-01
9.843575796713185388e-01,1.000000000000000000e+00,9.843575796713185388e-01,1.141264992887874197e+00,1.060021551697766906e+00,1.096541762942761622e+00,1.000000000000000000e+00,9.689598446563761902e-01
9.843562898690175755e-01,1.000000000000000000e+00,9.843562898690175755e-01,1.141275471377070749e+00,1.060025029964855925e+00,1.096547404332823605e+00,1.000000000000000000e+00,9.689573054046973777e-01
9.843550000909214726e-01,1.000000000000000000e+00,9.843550000909214726e-01,1.141285949697348201e+00,1.060028508133379788e+00,1.096553045566689200e+00,1.000000000000000000e+00,9.689547662039980080e-01
9.843537103370322283e-01,1.000000000000000000e+00,9.843537103370322283e-01,1.141296427848695449e+00,1.060031986203337828e+00,1.096558686644357294e+00,1.000000000000000000e+00,9.689522270542819671e-01
9.843524206073511751e-01,1.000000000000000000e+00,9.843524206073511751e-01,1.141306905831095397e+00,1.060035464174727604e+00,1.096564327565823671e+00,1.000000000000000000e+00,9.689496879555515862e-01
9.843511309018814215e-01,1.000000000000000000e+00,9.843511309018814215e-01,1.141317383644524508e+00,1.060038942047544008e+00,1.096569968331081002e+00,1.000000000000000000e+00,9.689471489078128608e-01
9.843498412206241888e-01,1.000000000000000000e+00,9.843498412206241888e-01,1.141327861288969236e+00,1.060042419821786375e+00,1.096575608940126845e+00,1.000000000000000000e+00,9.689446099110680111e-01
9.843485515635809202e-01,1.000000000000000000e+00,9.843485515635809202e-01,1.141338338764413152e+00,1.060045897497451373e+00,1.096581249392956314e+00,1.000000000000000000e+00,9.689420709653197017e-01
9.843472619307536142e-01,1.000000000000000000e+00,9.843472619307536142e-01,1.141348816070834937e+00,1.060049375074535449e+00,1.096586889689563860e+00,1.000000000000000000e+00,9.689395320705717074e-01
9.843459723221448243e-01,1.000000000000000000e+00,9.843459723221448243e-01,1.141359293208220604e+00,1.060052852553036828e+00,1.096592529829946816e+00,1.000000000000000000e+00,9.689369932268286911e-01
9.843446827377554387e-01,1.000000000000000000e+00,9.843446827377554387e-01,1.141369770176550169e+00,1.060056329932951957e+00,1.096598169814098744e+00,1.000000000000000000e+00,9.689344544340924292e-01
9.843433931775884549e-01,1.000000000000000000e+00,9.843433931775884549e-01,1.141380246975804758e+00,1.060059807214277505e+00,1.096603809642014982e+00,1.000000000000000000e+00,9.689319156923684728e-01
9.843421036416446501e-01,1.000000000000000000e+00,9.843421036416446501e-01,1.141390723605972379e+00,1.060063284397013028e+00,1.096609449313693752e+00,1.000000000000000000e+00,9.689293770016582652e-01
9.843408141299262448e-01,1.000000000000000000e+00,9.843408141299262448e-01,1.141401200067029942e+00,1.060066761481153197e+00,1.096615088829127505e+00,1.000000000000000000e+00,9.689268383619660252e-01
9.843395246424357925e-01,1.000000000000000000e+00,9.843395246424357925e-01,1.141411676358961014e+00,1.060070238466695791e+00,1.096620728188312688e+00,1.000000000000000000e+00,9.689242997732964158e-01
9.843382351791737372e-01,1.000000000000000000e+00,9.843382351791737372e-01,1.141422152481750496e+00,1.060073715353639257e+00,1.096626367391245527e+00,1.000000000000000000e+00,9.689217612356503251e-01
9.843369457401436318e-01,1.000000000000000000e+00,9.843369457401436318e-01,1.141432628435380403e+00,1.060077192141980040e+00,1.096632006437922024e+00,1.000000000000000000e+00,9.689192227490344145e-01
9.843356563253461422e-01,1.000000000000000000e+00,9.843356563253461422e-01,1.141443104219829197e+00,1.060080668831714368e+00,1.096637645328334854e+00,1.000000000000000000e+00,9.689166843134499052e-01
9.843343669347837110e-01,1.000000000000000000e+00,9.843343669347837110e-01,1.141453579835081777e+00,1.060084145422840463e+00,1.096643284062480683e+00,1.000000000000000000e+00,9.689141459289014602e-01
9.843330775684578926e-01,1.000000000000000000e+00,9.843330775684578926e-01,1.141464055281121937e+00,1.060087621915355660e+00,1.096648922640356405e+00,1.000000000000000000e+00,9.689116075953917440e-01
9.843317882263702412e-01,1.000000000000000000e+00,9.843317882263702412e-01,1.141474530557930356e+00,1.060091098309256408e+00,1.096654561061956024e+00,1.000000000000000000e+00,9.689090693129237541e-01
9.843304989085236434e-01,1.000000000000000000e+00,9.843304989085236434e-01,1.141485005665489716e+00,1.060094574604540707e+00,1.096660199327275542e+00,1.000000000000000000e+00,9.689065310815030418e-01
9.843292096149187653e-01,1.000000000000000000e+00,9.843292096149187653e-01,1.141495480603783808e+00,1.060098050801205449e+00,1.096665837436310742e+00,1.000000000000000000e+00,9.689039929011307173e-01
