,pred
2002-07-16 20:00:00,0.3966
2002-07-16 20:10:00,0.5064
2002-07-16 20:20:00,0.613
2002-07-16 20:30:00,0.7158
2002-07-16 20:40:00,0.8139
2002-07-16 20:50:00,0.9066
2002-07-16 21:00:00,0.9933
2002-07-16 21:10:00,1.0731
2002-07-16 21:20:00,1.1456
2002-07-16 21:30:00,1.2103
2002-07-16 21:40:00,1.2665
2002-07-16 21:50:00,1.3138
2002-07-16 22:00:00,1.352
2002-07-16 22:10:00,1.3806
2002-07-16 22:20:00,1.3994
2002-07-16 22:30:00,1.4083
2002-07-16 22:40:00,1.4072
2002-07-16 22:50:00,1.396
2002-07-16 23:00:00,1.3748
2002-07-16 23:10:00,1.3436
2002-07-16 23:20:00,1.3027
2002-07-16 23:30:00,1.2524
2002-07-16 23:40:00,1.1929
2002-07-16 23:50:00,1.1246
2002-07-17 00:00:00,1.0481
2002-07-17 00:10:00,0.9637
2002-07-17 00:20:00,0.8721
2002-07-17 00:30:00,0.774
2002-07-17 00:40:00,0.6699
2002-07-17 00:50:00,0.5606
2002-07-17 01:00:00,0.4468
2002-07-17 01:10:00,0.3294
2002-07-17 01:20:00,0.2091
2002-07-17 01:30:00,0.0867
2002-07-17 01:40:00,-0.0368
2002-07-17 01:50:00,-0.1606
2002-07-17 02:00:00,-0.2839
2002-07-17 02:10:00,-0.4057
2002-07-17 02:20:00,-0.5253
2002-07-17 02:30:00,-0.6419
2002-07-17 02:40:00,-0.7545
2002-07-17 02:50:00,-0.8623
2002-07-17 03:00:00,-0.9648
2002-07-17 03:10:00,-1.061
2002-07-17 03:20:00,-1.1504
2002-07-17 03:30:00,-1.2323
2002-07-17 03:40:00,-1.3061
2002-07-17 03:50:00,-1.3713
2002-07-17 04:00:00,-1.4274
2002-07-17 04:10:00,-1.4741
2002-07-17 04:20:00,-1.511
2002-07-17 04:30:00,-1.5378
2002-07-17 04:40:00,-1.5543
2002-07-17 04:50:00,-1.5605
2002-07-17 05:00:00,-1.5563
2002-07-17 05:10:00,-1.5416
2002-07-17 05:20:00,-1.5166
2002-07-17 05:30:00,-1.4815
2002-07-17 05:40:00,-1.4364
2002-07-17 05:50:00,-1.3817
2002-07-17 06:00:00,-1.3178
2002-07-17 06:10:00,-1.2451
2002-07-17 06:20:00,-1.1642
2002-07-17 06:30:00,-1.0755
2002-07-17 06:40:00,-0.9796
2002-07-17 06:50:00,-0.8773
2002-07-17 07:00:00,-0.7693
2002-07-17 07:10:00,-0.6563
2002-07-17 07:20:00,-0.539
2002-07-17 07:30:00,-0.4184
2002-07-17 07:40:00,-0.2952
2002-07-17 07:50:00,-0.1702
2002-07-17 08:00:00,-0.0444
2002-07-17 08:10:00,0.0813
2002-07-17 08:20:00,0.2062
2002-07-17 08:30:00,0.3293
2002-07-17 08:40:00,0.4498
2002-07-17 08:50:00,0.5669
2002-07-17 09:00:00,0.6798
2002-07-17 09:10:00,0.7876
2002-07-17 09:20:00,0.8896
2002-07-17 09:30:00,0.9852
2002-07-17 09:40:00,1.0737
2002-07-17 09:50:00,1.1545
2002-07-17 10:00:00,1.227
2002-07-17 10:10:00,1.2908
2002-07-17 10:20:00,1.3453
2002-07-17 10:30:00,1.3904
2002-07-17 10:40:00,1.4256
2002-07-17 10:50:00,1.4507
2002-07-17 11:00:00,1.4656
2002-07-17 11:10:00,1.4703
2002-07-17 11:20:00,1.4646
2002-07-17 11:30:00,1.4487
2002-07-17 11:40:00,1.4227
2002-07-17 11:50:00,1.3868
2002-07-17 12:00:00,1.3413
2002-07-17 12:10:00,1.2866
2002-07-17 12:20:00,1.223
2002-07-17 12:30:00,1.151
2002-07-17 12:40:00,1.0711
2002-07-17 12:50:00,0.984
2002-07-17 13:00:00,0.8903
2002-07-17 13:10:00,0.7906
2002-07-17 13:20:00,0.6857
2002-07-17 13:30:00,0.5764
2002-07-17 13:40:00,0.4634
2002-07-17 13:50:00,0.3476
2002-07-17 14:00:00,0.2297
2002-07-17 14:10:00,0.1107
2002-07-17 14:20:00,-0.0086
2002-07-17 14:30:00,-0.1273
2002-07-17 14:40:00,-0.2446
2002-07-17 14:50:00,-0.3597
2002-07-17 15:00:00,-0.4717
2002-07-17 15:10:00,-0.5798
2002-07-17 15:20:00,-0.6833
2002-07-17 15:30:00,-0.7814
2002-07-17 15:40:00,-0.8734
2002-07-17 15:50:00,-0.9587
2002-07-17 16:00:00,-1.0366
2002-07-17 16:10:00,-1.1066
2002-07-17 16:20:00,-1.1683
2002-07-17 16:30:00,-1.2211
2002-07-17 16:40:00,-1.2647
2002-07-17 16:50:00,-1.2989
2002-07-17 17:00:00,-1.3233
2002-07-17 17:10:00,-1.3378
2002-07-17 17:20:00,-1.3424
2002-07-17 17:30:00,-1.3369
2002-07-17 17:40:00,-1.3215
2002-07-17 17:50:00,-1.2963
2002-07-17 18:00:00,-1.2614
2002-07-17 18:10:00,-1.2172
2002-07-17 18:20:00,-1.164
2002-07-17 18:30:00,-1.1021
2002-07-17 18:40:00,-1.032
2002-07-17 18:50:00,-0.9543
2002-07-17 19:00:00,-0.8694
2002-07-17 19:10:00,-0.7781
2002-07-17 19:20:00,-0.6811
2002-07-17 19:30:00,-0.5789
2002-07-17 19:40:00,-0.4724
2002-07-17 19:50:00,-0.3623
2002-07-17 20:00:00,-0.2495
2002-07-17 20:10:00,-0.1347
2002-07-17 20:20:00,-0.0189
2002-07-17 20:30:00,0.0972
2002-07-17 20:40:00,0.2126
2002-07-17 20:50:00,0.3267
2002-07-17 21:00:00,0.4384
2002-07-17 21:10:00,0.547
2002-07-17 21:20:00,0.6518
2002-07-17 21:30:00,0.7519
2002-07-17 21:40:00,0.8466
2002-07-17 21:50:00,0.9351
2002-07-17 22:00:00,1.017
2002-07-17 22:10:00,1.0915
2002-07-17 22:20:00,1.1581
2002-07-17 22:30:00,1.2164
2002-07-17 22:40:00,1.2658
2002-07-17 22:50:00,1.306
2002-07-17 23:00:00,1.3367
2002-07-17 23:10:00,1.3578
2002-07-17 23:20:00,1.3689
2002-07-17 23:30:00,1.37
2002-07-17 23:40:00,1.3611
2002-07-17 23:50:00,1.3423
2002-07-18 00:00:00,1.3136
2002-07-18 00:10:00,1.2752
2002-07-18 00:20:00,1.2275
2002-07-18 00:30:00,1.1707
2002-07-18 00:40:00,1.1053
2002-07-18 00:50:00,1.0316
2002-07-18 01:00:00,0.9503
2002-07-18 01:10:00,0.8618
2002-07-18 01:20:00,0.7669
2002-07-18 01:30:00,0.6661
2002-07-18 01:40:00,0.5602
2002-07-18 01:50:00,0.4499
2002-07-18 02:00:00,0.3361
2002-07-18 02:10:00,0.2194
2002-07-18 02:20:00,0.1008
2002-07-18 02:30:00,-0.0188
2002-07-18 02:40:00,-0.1388
2002-07-18 02:50:00,-0.2581
2002-07-18 03:00:00,-0.376
2002-07-18 03:10:00,-0.4916
2002-07-18 03:20:00,-0.6041
2002-07-18 03:30:00,-0.7126
2002-07-18 03:40:00,-0.8164
2002-07-18 03:50:00,-0.9148
2002-07-18 04:00:00,-1.0071
2002-07-18 04:10:00,-1.0925
2002-07-18 04:20:00,-1.1705
2002-07-18 04:30:00,-1.2405
2002-07-18 04:40:00,-1.302
2002-07-18 04:50:00,-1.3545
2002-07-18 05:00:00,-1.3977
2002-07-18 05:10:00,-1.4312
2002-07-18 05:20:00,-1.4549
2002-07-18 05:30:00,-1.4684
2002-07-18 05:40:00,-1.4718
2002-07-18 05:50:00,-1.4649
2002-07-18 06:00:00,-1.4478
2002-07-18 06:10:00,-1.4206
2002-07-18 06:20:00,-1.3835
2002-07-18 06:30:00,-1.3367
2002-07-18 06:40:00,-1.2805
2002-07-18 06:50:00,-1.2154
2002-07-18 07:00:00,-1.1418
2002-07-18 07:10:00,-1.0601
2002-07-18 07:20:00,-0.971
2002-07-18 07:30:00,-0.8751
2002-07-18 07:40:00,-0.7729
2002-07-18 07:50:00,-0.6653
2002-07-18 08:00:00,-0.553
2002-07-18 08:10:00,-0.4367
2002-07-18 08:20:00,-0.3173
2002-07-18 08:30:00,-0.1955
2002-07-18 08:40:00,-0.0723
2002-07-18 08:50:00,0.0515
2002-07-18 09:00:00,0.175
2002-07-18 09:10:00,0.2974
2002-07-18 09:20:00,0.4179
2002-07-18 09:30:00,0.5355
2002-07-18 09:40:00,0.6496
2002-07-18 09:50:00,0.7592
2002-07-18 10:00:00,0.8636
2002-07-18 10:10:00,0.9621
2002-07-18 10:20:00,1.0541
2002-07-18 10:30:00,1.1388
2002-07-18 10:40:00,1.2157
2002-07-18 10:50:00,1.2842
2002-07-18 11:00:00,1.344
2002-07-18 11:10:00,1.3945
2002-07-18 11:20:00,1.4355
2002-07-18 11:30:00,1.4665
2002-07-18 11:40:00,1.4876
2002-07-18 11:50:00,1.4984
2002-07-18 12:00:00,1.499
2002-07-18 12:10:00,1.4893
2002-07-18 12:20:00,1.4694
2002-07-18 12:30:00,1.4394
2002-07-18 12:40:00,1.3997
2002-07-18 12:50:00,1.3504
2002-07-18 13:00:00,1.2919
2002-07-18 13:10:00,1.2247
2002-07-18 13:20:00,1.1492
2002-07-18 13:30:00,1.0659
2002-07-18 13:40:00,0.9755
2002-07-18 13:50:00,0.8786
2002-07-18 14:00:00,0.7758
2002-07-18 14:10:00,0.6679
2002-07-18 14:20:00,0.5557
2002-07-18 14:30:00,0.44
2002-07-18 14:40:00,0.3214
2002-07-18 14:50:00,0.201
2002-07-18 15:00:00,0.0795
2002-07-18 15:10:00,-0.0422
2002-07-18 15:20:00,-0.1632
2002-07-18 15:30:00,-0.2828
2002-07-18 15:40:00,-0.4
2002-07-18 15:50:00,-0.5142
2002-07-18 16:00:00,-0.6243
2002-07-18 16:10:00,-0.7298
2002-07-18 16:20:00,-0.8299
2002-07-18 16:30:00,-0.9239
2002-07-18 16:40:00,-1.011
2002-07-18 16:50:00,-1.0909
2002-07-18 17:00:00,-1.1628
2002-07-18 17:10:00,-1.2263
2002-07-18 17:20:00,-1.281
2002-07-18 17:30:00,-1.3265
2002-07-18 17:40:00,-1.3625
2002-07-18 17:50:00,-1.3888
2002-07-18 18:00:00,-1.4053
2002-07-18 18:10:00,-1.4117
2002-07-18 18:20:00,-1.4082
2002-07-18 18:30:00,-1.3947
2002-07-18 18:40:00,-1.3713
2002-07-18 18:50:00,-1.3384
2002-07-18 19:00:00,-1.2961
2002-07-18 19:10:00,-1.2447
2002-07-18 19:20:00,-1.1847
2002-07-18 19:30:00,-1.1164
2002-07-18 19:40:00,-1.0405
2002-07-18 19:50:00,-0.9574
2002-07-18 20:00:00,-0.8677
2002-07-18 20:10:00,-0.7723
2002-07-18 20:20:00,-0.6716
2002-07-18 20:30:00,-0.5665
2002-07-18 20:40:00,-0.4577
2002-07-18 20:50:00,-0.346
2002-07-18 21:00:00,-0.2323
2002-07-18 21:10:00,-0.1173
2002-07-18 21:20:00,-0.0019
2002-07-18 21:30:00,0.1131
2002-07-18 21:40:00,0.2269
2002-07-18 21:50:00,0.3386
2002-07-18 22:00:00,0.4474
2002-07-18 22:10:00,0.5526
2002-07-18 22:20:00,0.6534
2002-07-18 22:30:00,0.749
2002-07-18 22:40:00,0.8389
2002-07-18 22:50:00,0.9223
2002-07-18 23:00:00,0.9987
2002-07-18 23:10:00,1.0674
2002-07-18 23:20:00,1.1281
2002-07-18 23:30:00,1.1803
2002-07-18 23:40:00,1.2236
2002-07-18 23:50:00,1.2577
2002-07-19 00:00:00,1.2825
2002-07-19 00:10:00,1.2976
2002-07-19 00:20:00,1.303
2002-07-19 00:30:00,1.2987
2002-07-19 00:40:00,1.2848
2002-07-19 00:50:00,1.2613
2002-07-19 01:00:00,1.2283
2002-07-19 01:10:00,1.1863
2002-07-19 01:20:00,1.1354
2002-07-19 01:30:00,1.076
2002-07-19 01:40:00,1.0086
2002-07-19 01:50:00,0.9337
2002-07-19 02:00:00,0.8518
2002-07-19 02:10:00,0.7636
2002-07-19 02:20:00,0.6695
2002-07-19 02:30:00,0.5705
2002-07-19 02:40:00,0.4671
2002-07-19 02:50:00,0.3601
2002-07-19 03:00:00,0.2503
2002-07-19 03:10:00,0.1385
2002-07-19 03:20:00,0.0255
2002-07-19 03:30:00,-0.0879
2002-07-19 03:40:00,-0.2007
2002-07-19 03:50:00,-0.3124
2002-07-19 04:00:00,-0.4219
2002-07-19 04:10:00,-0.5285
2002-07-19 04:20:00,-0.6314
2002-07-19 04:30:00,-0.73
2002-07-19 04:40:00,-0.8233
2002-07-19 04:50:00,-0.9109
2002-07-19 05:00:00,-0.992
2002-07-19 05:10:00,-1.066
2002-07-19 05:20:00,-1.1324
2002-07-19 05:30:00,-1.1906
2002-07-19 05:40:00,-1.2404
2002-07-19 05:50:00,-1.2812
2002-07-19 06:00:00,-1.3128
2002-07-19 06:10:00,-1.3349
2002-07-19 06:20:00,-1.3473
2002-07-19 06:30:00,-1.35
2002-07-19 06:40:00,-1.3429
2002-07-19 06:50:00,-1.326
2002-07-19 07:00:00,-1.2994
2002-07-19 07:10:00,-1.2633
2002-07-19 07:20:00,-1.2179
2002-07-19 07:30:00,-1.1636
2002-07-19 07:40:00,-1.1007
2002-07-19 07:50:00,-1.0296
2002-07-19 08:00:00,-0.9508
2002-07-19 08:10:00,-0.8649
2002-07-19 08:20:00,-0.7724
2002-07-19 08:30:00,-0.674
2002-07-19 08:40:00,-0.5703
2002-07-19 08:50:00,-0.4622
2002-07-19 09:00:00,-0.3503
2002-07-19 09:10:00,-0.2354
2002-07-19 09:20:00,-0.1183
2002-07-19 09:30:00,0.0002
2002-07-19 09:40:00,0.1192
2002-07-19 09:50:00,0.2379
2002-07-19 10:00:00,0.3555
2002-07-19 10:10:00,0.4711
2002-07-19 10:20:00,0.584
2002-07-19 10:30:00,0.6933
2002-07-19 10:40:00,0.7983
2002-07-19 10:50:00,0.8983
2002-07-19 11:00:00,0.9925
2002-07-19 11:10:00,1.0803
2002-07-19 11:20:00,1.161
2002-07-19 11:30:00,1.2342
2002-07-19 11:40:00,1.2992
2002-07-19 11:50:00,1.3556
2002-07-19 12:00:00,1.4031
2002-07-19 12:10:00,1.4412
2002-07-19 12:20:00,1.4697
2002-07-19 12:30:00,1.4884
2002-07-19 12:40:00,1.4972
2002-07-19 12:50:00,1.496
2002-07-19 13:00:00,1.4847
2002-07-19 13:10:00,1.4635
2002-07-19 13:20:00,1.4325
2002-07-19 13:30:00,1.3919
2002-07-19 13:40:00,1.342
2002-07-19 13:50:00,1.2831
2002-07-19 14:00:00,1.2156
2002-07-19 14:10:00,1.14
2002-07-19 14:20:00,1.0567
2002-07-19 14:30:00,0.9665
2002-07-19 14:40:00,0.8698
2002-07-19 14:50:00,0.7673
2002-07-19 15:00:00,0.6598
2002-07-19 15:10:00,0.5479
2002-07-19 15:20:00,0.4325
2002-07-19 15:30:00,0.3143
2002-07-19 15:40:00,0.1942
2002-07-19 15:50:00,0.0729
2002-07-19 16:00:00,-0.0488
2002-07-19 16:10:00,-0.1699
2002-07-19 16:20:00,-0.2896
2002-07-19 16:30:00,-0.4073
2002-07-19 16:40:00,-0.522
2002-07-19 16:50:00,-0.6329
2002-07-19 17:00:00,-0.7394
2002-07-19 17:10:00,-0.8407
2002-07-19 17:20:00,-0.9362
2002-07-19 17:30:00,-1.0251
2002-07-19 17:40:00,-1.107
2002-07-19 17:50:00,-1.1812
2002-07-19 18:00:00,-1.2473
2002-07-19 18:10:00,-1.3048
2002-07-19 18:20:00,-1.3534
2002-07-19 18:30:00,-1.3928
2002-07-19 18:40:00,-1.4227
2002-07-19 18:50:00,-1.4429
2002-07-19 19:00:00,-1.4534
2002-07-19 19:10:00,-1.4541
2002-07-19 19:20:00,-1.4451
2002-07-19 19:30:00,-1.4263
2002-07-19 19:40:00,-1.3981
2002-07-19 19:50:00,-1.3606
2002-07-19 20:00:00,-1.3142
2002-07-19 20:10:00,-1.2591
2002-07-19 20:20:00,-1.1958
2002-07-19 20:30:00,-1.1248
2002-07-19 20:40:00,-1.0466
2002-07-19 20:50:00,-0.9617
2002-07-19 21:00:00,-0.8709
2002-07-19 21:10:00,-0.7747
2002-07-19 21:20:00,-0.6739
2002-07-19 21:30:00,-0.5692
2002-07-19 21:40:00,-0.4613
2002-07-19 21:50:00,-0.351
2002-07-19 22:00:00,-0.2391
2002-07-19 22:10:00,-0.1265
2002-07-19 22:20:00,-0.0138
2002-07-19 22:30:00,0.098
2002-07-19 22:40:00,0.2083
2002-07-19 22:50:00,0.3161
2002-07-19 23:00:00,0.4209
2002-07-19 23:10:00,0.5217
2002-07-19 23:20:00,0.618
2002-07-19 23:30:00,0.709
2002-07-19 23:40:00,0.7941
2002-07-19 23:50:00,0.8728
2002-07-20 00:00:00,0.9444
2002-07-20 00:10:00,1.0086
2002-07-20 00:20:00,1.0648
2002-07-20 00:30:00,1.1126
2002-07-20 00:40:00,1.1519
2002-07-20 00:50:00,1.1822
2002-07-20 01:00:00,1.2035
2002-07-20 01:10:00,1.2156
2002-07-20 01:20:00,1.2184
2002-07-20 01:30:00,1.212
2002-07-20 01:40:00,1.1964
2002-07-20 01:50:00,1.1718
2002-07-20 02:00:00,1.1384
2002-07-20 02:10:00,1.0965
2002-07-20 02:20:00,1.0463
2002-07-20 02:30:00,0.9883
2002-07-20 02:40:00,0.9229
2002-07-20 02:50:00,0.8506
2002-07-20 03:00:00,0.7721
2002-07-20 03:10:00,0.6878
2002-07-20 03:20:00,0.5983
2002-07-20 03:30:00,0.5045
2002-07-20 03:40:00,0.407
2002-07-20 03:50:00,0.3064
2002-07-20 04:00:00,0.2037
2002-07-20 04:10:00,0.0994
2002-07-20 04:20:00,-0.0055
2002-07-20 04:30:00,-0.1104
2002-07-20 04:40:00,-0.2143
2002-07-20 04:50:00,-0.3167
2002-07-20 05:00:00,-0.4166
2002-07-20 05:10:00,-0.5134
2002-07-20 05:20:00,-0.6063
2002-07-20 05:30:00,-0.6947
2002-07-20 05:40:00,-0.7778
2002-07-20 05:50:00,-0.8551
2002-07-20 06:00:00,-0.9259
2002-07-20 06:10:00,-0.9898
2002-07-20 06:20:00,-1.0462
2002-07-20 06:30:00,-1.0947
2002-07-20 06:40:00,-1.135
2002-07-20 06:50:00,-1.1667
2002-07-20 07:00:00,-1.1895
2002-07-20 07:10:00,-1.2034
2002-07-20 07:20:00,-1.2081
2002-07-20 07:30:00,-1.2036
2002-07-20 07:40:00,-1.1898
2002-07-20 07:50:00,-1.167
2002-07-20 08:00:00,-1.1351
2002-07-20 08:10:00,-1.0945
2002-07-20 08:20:00,-1.0453
2002-07-20 08:30:00,-0.988
2002-07-20 08:40:00,-0.9228
2002-07-20 08:50:00,-0.8502
2002-07-20 09:00:00,-0.7708
2002-07-20 09:10:00,-0.6851
2002-07-20 09:20:00,-0.5936
2002-07-20 09:30:00,-0.497
2002-07-20 09:40:00,-0.3959
2002-07-20 09:50:00,-0.2911
2002-07-20 10:00:00,-0.1833
2002-07-20 10:10:00,-0.0733
2002-07-20 10:20:00,0.0382
2002-07-20 10:30:00,0.1504
2002-07-20 10:40:00,0.2625
2002-07-20 10:50:00,0.3738
2002-07-20 11:00:00,0.4834
2002-07-20 11:10:00,0.5905
2002-07-20 11:20:00,0.6945
2002-07-20 11:30:00,0.7945
2002-07-20 11:40:00,0.8898
2002-07-20 11:50:00,0.9799
2002-07-20 12:00:00,1.0639
2002-07-20 12:10:00,1.1414
2002-07-20 12:20:00,1.2118
2002-07-20 12:30:00,1.2745
2002-07-20 12:40:00,1.3292
2002-07-20 12:50:00,1.3753
2002-07-20 13:00:00,1.4126
2002-07-20 13:10:00,1.4407
2002-07-20 13:20:00,1.4595
2002-07-20 13:30:00,1.4688
2002-07-20 13:40:00,1.4686
2002-07-20 13:50:00,1.4587
2002-07-20 14:00:00,1.4392
2002-07-20 14:10:00,1.4103
2002-07-20 14:20:00,1.372
2002-07-20 14:30:00,1.3248
2002-07-20 14:40:00,1.2687
2002-07-20 14:50:00,1.2043
2002-07-20 15:00:00,1.1319
2002-07-20 15:10:00,1.052
2002-07-20 15:20:00,0.9651
2002-07-20 15:30:00,0.8718
2002-07-20 15:40:00,0.7727
2002-07-20 15:50:00,0.6684
2002-07-20 16:00:00,0.5597
2002-07-20 16:10:00,0.4473
2002-07-20 16:20:00,0.3319
2002-07-20 16:30:00,0.2143
2002-07-20 16:40:00,0.0952
2002-07-20 16:50:00,-0.0245
2002-07-20 17:00:00,-0.144
2002-07-20 17:10:00,-0.2626
2002-07-20 17:20:00,-0.3795
2002-07-20 17:30:00,-0.4939
2002-07-20 17:40:00,-0.605
2002-07-20 17:50:00,-0.7122
2002-07-20 18:00:00,-0.8147
2002-07-20 18:10:00,-0.9118
2002-07-20 18:20:00,-1.0029
2002-07-20 18:30:00,-1.0874
2002-07-20 18:40:00,-1.1648
2002-07-20 18:50:00,-1.2346
2002-07-20 19:00:00,-1.2964
2002-07-20 19:10:00,-1.3496
2002-07-20 19:20:00,-1.3941
2002-07-20 19:30:00,-1.4296
2002-07-20 19:40:00,-1.4558
2002-07-20 19:50:00,-1.4726
2002-07-20 20:00:00,-1.48
2002-07-20 20:10:00,-1.4779
2002-07-20 20:20:00,-1.4663
2002-07-20 20:30:00,-1.4455
2002-07-20 20:40:00,-1.4155
2002-07-20 20:50:00,-1.3767
2002-07-20 21:00:00,-1.3293
2002-07-20 21:10:00,-1.2736
2002-07-20 21:20:00,-1.2102
2002-07-20 21:30:00,-1.1395
2002-07-20 21:40:00,-1.062
2002-07-20 21:50:00,-0.9783
2002-07-20 22:00:00,-0.8889
2002-07-20 22:10:00,-0.7946
2002-07-20 22:20:00,-0.6959
2002-07-20 22:30:00,-0.5937
2002-07-20 22:40:00,-0.4885
2002-07-20 22:50:00,-0.3813
2002-07-20 23:00:00,-0.2727
2002-07-20 23:10:00,-0.1634
2002-07-20 23:20:00,-0.0544
2002-07-20 23:30:00,0.0538
2002-07-20 23:40:00,0.1603
2002-07-20 23:50:00,0.2644
2002-07-21 00:00:00,0.3654
2002-07-21 00:10:00,0.4626
2002-07-21 00:20:00,0.5553
2002-07-21 00:30:00,0.6429
2002-07-21 00:40:00,0.7248
2002-07-21 00:50:00,0.8005
2002-07-21 01:00:00,0.8694
2002-07-21 01:10:00,0.9312
2002-07-21 01:20:00,0.9853
2002-07-21 01:30:00,1.0316
2002-07-21 01:40:00,1.0696
2002-07-21 01:50:00,1.0992
2002-07-21 02:00:00,1.1201
2002-07-21 02:10:00,1.1324
2002-07-21 02:20:00,1.1359
2002-07-21 02:30:00,1.1308
2002-07-21 02:40:00,1.1169
2002-07-21 02:50:00,1.0946
2002-07-21 03:00:00,1.0641
2002-07-21 03:10:00,1.0255
2002-07-21 03:20:00,0.9793
2002-07-21 03:30:00,0.9257
2002-07-21 03:40:00,0.8654
2002-07-21 03:50:00,0.7986
2002-07-21 04:00:00,0.726
2002-07-21 04:10:00,0.6481
2002-07-21 04:20:00,0.5655
2002-07-21 04:30:00,0.4789
2002-07-21 04:40:00,0.389
2002-07-21 04:50:00,0.2963
2002-07-21 05:00:00,0.2017
2002-07-21 05:10:00,0.1059
2002-07-21 05:20:00,0.0095
2002-07-21 05:30:00,-0.0866
2002-07-21 05:40:00,-0.1818
2002-07-21 05:50:00,-0.2753
2002-07-21 06:00:00,-0.3664
2002-07-21 06:10:00,-0.4544
2002-07-21 06:20:00,-0.5386
2002-07-21 06:30:00,-0.6185
2002-07-21 06:40:00,-0.6933
2002-07-21 06:50:00,-0.7626
2002-07-21 07:00:00,-0.8257
2002-07-21 07:10:00,-0.8823
2002-07-21 07:20:00,-0.9318
2002-07-21 07:30:00,-0.9738
2002-07-21 07:40:00,-1.0081
2002-07-21 07:50:00,-1.0343
2002-07-21 08:00:00,-1.0522
2002-07-21 08:10:00,-1.0617
2002-07-21 08:20:00,-1.0626
2002-07-21 08:30:00,-1.055
2002-07-21 08:40:00,-1.0388
2002-07-21 08:50:00,-1.0142
2002-07-21 09:00:00,-0.9812
2002-07-21 09:10:00,-0.9401
2002-07-21 09:20:00,-0.8911
2002-07-21 09:30:00,-0.8347
2002-07-21 09:40:00,-0.771
2002-07-21 09:50:00,-0.7007
2002-07-21 10:00:00,-0.6241
2002-07-21 10:10:00,-0.5418
2002-07-21 10:20:00,-0.4544
2002-07-21 10:30:00,-0.3624
2002-07-21 10:40:00,-0.2666
2002-07-21 10:50:00,-0.1675
2002-07-21 11:00:00,-0.0659
2002-07-21 11:10:00,0.0375
2002-07-21 11:20:00,0.1421
2002-07-21 11:30:00,0.2469
2002-07-21 11:40:00,0.3514
2002-07-21 11:50:00,0.4547
2002-07-21 12:00:00,0.5562
2002-07-21 12:10:00,0.6551
2002-07-21 12:20:00,0.7506
2002-07-21 12:30:00,0.8422
2002-07-21 12:40:00,0.9291
2002-07-21 12:50:00,1.0107
2002-07-21 13:00:00,1.0864
2002-07-21 13:10:00,1.1556
2002-07-21 13:20:00,1.2179
2002-07-21 13:30:00,1.2728
2002-07-21 13:40:00,1.3198
2002-07-21 13:50:00,1.3586
2002-07-21 14:00:00,1.3889
2002-07-21 14:10:00,1.4105
2002-07-21 14:20:00,1.423
2002-07-21 14:30:00,1.4265
2002-07-21 14:40:00,1.4208
2002-07-21 14:50:00,1.406
2002-07-21 15:00:00,1.3821
2002-07-21 15:10:00,1.3492
2002-07-21 15:20:00,1.3075
2002-07-21 15:30:00,1.2572
2002-07-21 15:40:00,1.1986
2002-07-21 15:50:00,1.1322
2002-07-21 16:00:00,1.0583
2002-07-21 16:10:00,0.9773
2002-07-21 16:20:00,0.8898
2002-07-21 16:30:00,0.7964
2002-07-21 16:40:00,0.6976
2002-07-21 16:50:00,0.594
2002-07-21 17:00:00,0.4864
2002-07-21 17:10:00,0.3754
2002-07-21 17:20:00,0.2618
2002-07-21 17:30:00,0.1462
2002-07-21 17:40:00,0.0294
2002-07-21 17:50:00,-0.0878
2002-07-21 18:00:00,-0.2046
2002-07-21 18:10:00,-0.3204
2002-07-21 18:20:00,-0.4343
2002-07-21 18:30:00,-0.5457
2002-07-21 18:40:00,-0.6537
2002-07-21 18:50:00,-0.7578
2002-07-21 19:00:00,-0.8572
2002-07-21 19:10:00,-0.9514
2002-07-21 19:20:00,-1.0396
2002-07-21 19:30:00,-1.1214
2002-07-21 19:40:00,-1.1963
2002-07-21 19:50:00,-1.2637
2002-07-21 20:00:00,-1.3233
2002-07-21 20:10:00,-1.3746
2002-07-21 20:20:00,-1.4174
2002-07-21 20:30:00,-1.4515
2002-07-21 20:40:00,-1.4766
2002-07-21 20:50:00,-1.4926
2002-07-21 21:00:00,-1.4994
2002-07-21 21:10:00,-1.4971
2002-07-21 21:20:00,-1.4857
2002-07-21 21:30:00,-1.4653
2002-07-21 21:40:00,-1.4361
2002-07-21 21:50:00,-1.3983
2002-07-21 22:00:00,-1.3522
2002-07-21 22:10:00,-1.2982
2002-07-21 22:20:00,-1.2367
2002-07-21 22:30:00,-1.168
2002-07-21 22:40:00,-1.0928
2002-07-21 22:50:00,-1.0116
2002-07-21 23:00:00,-0.9249
2002-07-21 23:10:00,-0.8333
2002-07-21 23:20:00,-0.7375
2002-07-21 23:30:00,-0.6383
2002-07-21 23:40:00,-0.5361
2002-07-21 23:50:00,-0.4319
2002-07-22 00:00:00,-0.3263
2002-07-22 00:10:00,-0.2199
2002-07-22 00:20:00,-0.1137
2002-07-22 00:30:00,-0.0082
2002-07-22 00:40:00,0.0958
2002-07-22 00:50:00,0.1976
2002-07-22 01:00:00,0.2965
2002-07-22 01:10:00,0.3919
2002-07-22 01:20:00,0.4831
2002-07-22 01:30:00,0.5695
2002-07-22 01:40:00,0.6505
2002-07-22 01:50:00,0.7257
2002-07-22 02:00:00,0.7945
2002-07-22 02:10:00,0.8566
2002-07-22 02:20:00,0.9115
2002-07-22 02:30:00,0.9589
