# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
2.195611677031888309e+00,2.094395102481840354e+00,9.503695565016471170e-01,1.165101310979402172e+00,5.299998175582518734e+00,-3.055179638378465068e+00,-3.323650671176415550e+00,4.391223354063776618e+00
2.701480517489004640e+00,2.617993877982272011e+00,1.446737265498947878e+00,1.690140665113659679e+00,5.562517882359842680e+00,-2.811832160544594394e+00,-3.062568066410197964e+00,5.402961034978009280e+00
3.207349358105724413e+00,3.141592653599118989e+00,1.943104974653850014e+00,2.215180019675527134e+00,5.825037589325974707e+00,-2.568484682774922589e+00,-2.801485461585900616e+00,1.315134090318625937e-01
3.713218198769690837e+00,3.665191429215965968e+00,2.439472683856000579e+00,2.740219374548573228e+00,6.087557296422700048e+00,-2.325137205123590789e+00,-2.540402856761731165e+00,1.143251090359795441e+00
4.219087039363726532e+00,4.188790204716397625e+00,2.935840392988202208e+00,3.265258729615606370e+00,6.689169641183934090e-02,-2.081789727649177024e+00,-2.279320251995515356e+00,2.154988771547866833e+00
4.724955880125738084e+00,4.712388980333244604e+00,3.432208102290410068e+00,3.790298085110460846e+00,3.294114037694786390e-01,-1.838442250230693853e+00,-2.018237647171345017e+00,3.166726453071889935e+00
5.230824721042771408e+00,5.235987756066506904e+00,3.928575811743595825e+00,4.315337441032365717e+00,5.919311113156506821e-01,-1.595094772880705447e+00,-1.757155042288840008e+00,4.178464134905956584e+00
5.736693561781838646e+00,5.759586531566938561e+00,4.424943521022858484e+00,4.840376797032060807e+00,8.544508188757218292e-01,-1.351747295757567358e+00,-1.496072437522624199e+00,5.190201816384091060e+00
6.242562402680497335e+00,4.199307568342192098e-12,4.921311230459684438e+00,5.365416153459285908e+00,1.116970526624567306e+00,-1.108399818698594164e+00,-1.234989832698326850e+00,6.201939498181408439e+00
4.652459365634777910e-01,5.235987757374616081e-01,5.417678940060434378e+00,5.890455510314289711e+00,1.379490234562307904e+00,-8.650523416995883341e-01,-9.739072278160758600e-01,9.304918731269555821e-01
