# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']info horaria con inicio07/01/202200:00
4.301881110100085337e+00,5.759586531636564644e+00,4.175729544258359738e-01,2.759195802895510141e+00,6.097028026347762086e+00,4.532263894401832971e+00,5.838566341492295031e+00,2.320576913020584442e+00
4.807750082701563343e+00,6.283185307136996300e+00,9.139407955620857393e-01,3.284236013623260675e+00,7.636278382077410498e-02,4.775611052474896034e+00,6.099648946258384719e+00,3.332314858223540455e+00
-9.695662515998817454e-01,5.235987756906723689e-01,1.410308636975011076e+00,3.809276224859422300e+00,3.388828487044775462e-01,-1.264227096615525348e+00,7.754624396104881079e-02,-1.939132503199763491e+00
-4.636972790124236354e-01,1.047197551074688704e+00,1.906676478105334915e+00,4.334316436020378305e+00,6.014029135274797655e-01,-1.020879938785797858e+00,3.386288486691844124e-01,-9.273945580248472709e-01
4.217169394804665128e-02,1.570796326807951004e+00,2.403044319598543144e+00,4.859356647806396090e+00,8.639229786399142963e-01,-7.775327809019421110e-01,5.997114535515619682e-01,8.434338789609330256e-02
5.480406669602189140e-01,2.094395102541213305e+00,2.899412161147517430e+00,5.384396859867702112e+00,1.126443043866895533e+00,-5.341856231103834229e-01,8.607940584338129586e-01,1.096081333920437828e+00
1.053909639673576759e+00,2.617993877925229640e+00,3.395780002401707076e+00,5.909437071853767875e+00,1.388963109033159560e+00,-2.908384655863710533e-01,1.121876663141948338e+00,2.107819279347153518e+00
1.559778612764259442e+00,3.141592653658491940e+00,3.892147844025143577e+00,1.512919772855223499e-01,1.651483174488965533e+00,-4.749130800402362462e-02,1.382959268024199329e+00,3.119557225528518885e+00
2.065647585793527696e+00,3.665191429275338919e+00,4.388515685593245230e+00,6.763321900549392751e-01,1.914003240000714312e+00,1.958558494315210119e-01,1.644041872848496233e+00,4.131295171587055393e+00
2.571516558749442627e+00,4.188790204775770576e+00,4.884883527087977129e+00,1.201372402982670451e+00,2.176523305568525579e+00,4.392030067082058342e-01,1.905124477614712486e+00,5.143033117498885254e+00
3.077385531857721457e+00,4.712388980392617555e+00,5.381251368731025941e+00,1.726412616302557268e+00,2.439043371309320474e+00,6.825501639348284799e-01,2.166207082438755371e+00,6.154771063715442914e+00
3.583254505012869462e+00,5.235987756009464533e+00,5.877619210422976082e+00,2.251452829896896546e+00,2.701563437164248960e+00,9.258973210647458707e-01,2.427289687263052720e+00,8.833237028461526918e-01
4.089123478098978026e+00,5.759586531509896190e+00,9.080174486831538161e-02,2.776493043649768566e+00,2.964083503075351622e+00,1.169244478040011748e+00,2.688372292029141519e+00,1.895061649018369820e+00
