# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
1.022234156957998685e+00,1.000000000000000000e+00,1.022234156957998685e+00,8.503431189106270827e-01,9.417306041543487272e-01,9.049054834925934765e-01,1.000000000000000000e+00,1.044962671651630259e+00
1.022232982217399888e+00,1.000000000000000000e+00,1.022232982217399888e+00,8.503514251443237137e-01,9.417348405647930631e-01,9.049124044650121990e-01,1.000000000000000000e+00,1.044960269933078889e+00
1.022231807444582197e+00,1.000000000000000000e+00,1.022231807444582197e+00,8.503597316659963212e-01,9.417390770512102938e-01,9.049193255526407631e-01,1.000000000000000000e+00,1.044957868151417335e+00
1.022230632639546277e+00,1.000000000000000000e+00,1.022230632639546277e+00,8.503680384756325816e-01,9.417433136135897609e-01,9.049262467554609612e-01,1.000000000000000000e+00,1.044955466306646930e+00
1.022229457802295682e+00,1.000000000000000000e+00,1.022229457802295682e+00,8.503763455732226140e-01,9.417475502519224717e-01,9.049331680734584715e-01,1.000000000000000000e+00,1.044953064398775444e+00
1.022228282932830634e+00,1.000000000000000000e+00,1.022228282932830634e+00,8.503846529587597569e-01,9.417517869662006547e-01,9.049400895066205264e-01,1.000000000000000000e+00,1.044950662427803323e+00
1.022227108031153353e+00,1.000000000000000000e+00,1.022227108031153353e+00,8.503929606322296886e-01,9.417560237564124304e-01,9.049470110549281410e-01,1.000000000000000000e+00,1.044948260393735229e+00
1.022225933097265838e+00,1.000000000000000000e+00,1.022225933097265838e+00,8.504012685936268579e-01,9.417602606225508044e-01,9.049539327183692139e-01,1.000000000000000000e+00,1.044945858296575825e+00
1.022224758131169642e+00,1.000000000000000000e+00,1.022224758131169642e+00,8.504095768429418278e-01,9.417644975646066730e-01,9.049608544969297563e-01,1.000000000000000000e+00,1.044943456136328219e+00
1.022223583132866764e+00,1.000000000000000000e+00,1.022223583132866764e+00,8.504178853801612759e-01,9.417687345825686007e-01,9.049677763905911165e-01,1.000000000000000000e+00,1.044941053912997075e+00
1.022222408102359870e+00,1.000000000000000000e+00,1.022222408102359870e+00,8.504261942052774303e-01,9.417729716764289272e-01,9.049746983993401939e-01,1.000000000000000000e+00,1.044938651626587500e+00
1.022221233039648736e+00,1.000000000000000000e+00,1.022221233039648736e+00,8.504345033182830749e-01,9.417772088461792146e-01,9.049816205231635546e-01,1.000000000000000000e+00,1.044936249277099938e+00
1.022220057944736471e+00,1.000000000000000000e+00,1.022220057944736471e+00,8.504428127191639986e-01,9.417814460918079167e-01,9.049885427620425471e-01,1.000000000000000000e+00,1.044933846864540383e+00
1.022218882817624630e+00,1.000000000000000000e+00,1.022218882817624630e+00,8.504511224079156495e-01,9.417856834133084831e-01,9.049954651159666241e-01,1.000000000000000000e+00,1.044931444388912611e+00
1.022217707658315433e+00,1.000000000000000000e+00,1.022217707658315433e+00,8.504594323845235948e-01,9.417899208106693676e-01,9.050023875849166899e-01,1.000000000000000000e+00,1.044929041850221285e+00
1.022216532466810213e+00,1.000000000000000000e+00,1.022216532466810213e+00,8.504677426489819503e-01,9.417941582838831316e-01,9.050093101688806430e-01,1.000000000000000000e+00,1.044926639248469291e+00
1.022215357243110745e+00,1.000000000000000000e+00,1.022215357243110745e+00,8.504760532012773933e-01,9.417983958329385619e-01,9.050162328678406087e-01,1.000000000000000000e+00,1.044924236583660626e+00
1.022214181987218806e+00,1.000000000000000000e+00,1.022214181987218806e+00,8.504843640414024852e-01,9.418026334578276648e-01,9.050231556817833756e-01,1.000000000000000000e+00,1.044921833855798843e+00
1.022213006699136617e+00,1.000000000000000000e+00,1.022213006699136617e+00,8.504926751693485665e-01,9.418068711585416697e-01,9.050300786106947326e-01,1.000000000000000000e+00,1.044919431064889048e+00
1.022211831378865732e+00,1.000000000000000000e+00,1.022211831378865732e+00,8.505009865851039796e-01,9.418111089350705845e-01,9.050370016545581375e-01,1.000000000000000000e+00,1.044917028210934573e+00
1.022210656026407927e+00,1.000000000000000000e+00,1.022210656026407927e+00,8.505092982886609532e-01,9.418153467874057494e-01,9.050439248133599346e-01,1.000000000000000000e+00,1.044914625293939192e+00
1.022209480641764756e+00,1.000000000000000000e+00,1.022209480641764756e+00,8.505176102800067195e-01,9.418195847155366174e-01,9.050508480870823602e-01,1.000000000000000000e+00,1.044912222313906458e+00
1.022208305224938663e+00,1.000000000000000000e+00,1.022208305224938663e+00,8.505259225591345063e-01,9.418238227194550838e-01,9.050577714757132020e-01,1.000000000000000000e+00,1.044909819270841256e+00
1.022207129775930534e+00,1.000000000000000000e+00,1.022207129775930534e+00,8.505342351260360978e-01,9.418280607991530440e-01,9.050646949792383600e-01,1.000000000000000000e+00,1.044907416164746028e+00
1.022205954294742813e+00,1.000000000000000000e+00,1.022205954294742813e+00,8.505425479806972833e-01,9.418322989546187296e-01,9.050716185976388495e-01,1.000000000000000000e+00,1.044905012995625881e+00
1.022204778781377943e+00,1.000000000000000000e+00,1.022204778781377943e+00,8.505508611231092919e-01,9.418365371858434809e-01,9.050785423309013478e-01,1.000000000000000000e+00,1.044902609763485923e+00
1.022203603235835701e+00,1.000000000000000000e+00,1.022203603235835701e+00,8.505591745532674608e-01,9.418407754928204145e-01,9.050854661790137534e-01,1.000000000000000000e+00,1.044900206468325710e+00
1.022202427658120083e+00,1.000000000000000000e+00,1.022202427658120083e+00,8.505674882711566909e-01,9.418450138755378731e-01,9.050923901419575257e-01,1.000000000000000000e+00,1.044897803110154122e+00
1.022201252048231757e+00,1.000000000000000000e+00,1.022201252048231757e+00,8.505758022767676563e-01,9.418492523339865308e-01,9.050993142197173436e-01,1.000000000000000000e+00,1.044895399688972715e+00
