# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']info horaria con inicio12/01/202200:00
9.725377384510721646e-01,1.000000000000000000e+00,9.725377384510721646e-01,1.238351933914625613e+00,1.090542301753261611e+00,1.146221340547608936e+00,1.000000000000000000e+00,9.458296527115260810e-01
9.725367947995596785e-01,1.000000000000000000e+00,9.725367947995596785e-01,1.238359762101138628e+00,1.090544633568109933e+00,1.146225152671331182e+00,1.000000000000000000e+00,9.458278172390008898e-01
9.725358511892000513e-01,1.000000000000000000e+00,9.725358511892000513e-01,1.238367589957453552e+00,1.090546965265031698e+00,1.146228964605264578e+00,1.000000000000000000e+00,9.458259818483019110e-01
9.725349076199925058e-01,1.000000000000000000e+00,9.725349076199925058e-01,1.238375417483567942e+00,1.090549296844028682e+00,1.146232776349411786e+00,1.000000000000000000e+00,9.458241465394273684e-01
9.725339640919395956e-01,1.000000000000000000e+00,9.725339640919395956e-01,1.238383244679464923e+00,1.090551628305098886e+00,1.146236587903769033e+00,1.000000000000000000e+00,9.458223113123820358e-01
9.725330206050429860e-01,1.000000000000000000e+00,9.725330206050429860e-01,1.238391071545127842e+00,1.090553959648239646e+00,1.146240399268332100e+00,1.000000000000000000e+00,9.458204761671689109e-01
9.725320771593031211e-01,1.000000000000000000e+00,9.725320771593031211e-01,1.238398898080551591e+00,1.090556290873452516e+00,1.146244210443102984e+00,1.000000000000000000e+00,9.458186411037887709e-01
9.725311337547223323e-01,1.000000000000000000e+00,9.725311337547223323e-01,1.238406724285714189e+00,1.090558621980733500e+00,1.146248021428075026e+00,1.000000000000000000e+00,9.458168061222456124e-01
9.725301903913010637e-01,1.000000000000000000e+00,9.725301903913010637e-01,1.238414550160609195e+00,1.090560952970083708e+00,1.146251832223248890e+00,1.000000000000000000e+00,9.458149712225403238e-01
9.725292470690410918e-01,1.000000000000000000e+00,9.725292470690410918e-01,1.238422375705223510e+00,1.090563283841501807e+00,1.146255642828622578e+00,1.000000000000000000e+00,9.458131364046760137e-01
9.725283037879437487e-01,1.000000000000000000e+00,9.725283037879437487e-01,1.238430200919541146e+00,1.090565614594985799e+00,1.146259453244192761e+00,1.000000000000000000e+00,9.458113016686550134e-01
9.725273605480109218e-01,1.000000000000000000e+00,9.725273605480109218e-01,1.238438025803549891e+00,1.090567945230534574e+00,1.146263263469957439e+00,1.000000000000000000e+00,9.458094670144808758e-01
