# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']info horaria con inicio01/07/202200:00
3.076118846398033568e+00,5.235987756126107229e+00,1.520965696093053765e+00,2.448610794676580937e+00,5.941693586594527510e+00,-2.814261711848132119e+00,-8.282042948348005140e-01,6.152237692796067137e+00
3.581987625302288869e+00,5.759586531626538886e+00,2.017333343538092905e+00,2.973649737604112886e+00,6.204213120448985208e+00,-2.570914075790325271e+00,-5.671216900684568074e-01,8.807899434249915060e-01
4.087856404251406062e+00,6.283185307126970542e+00,2.513700991025995535e+00,3.498688680858709432e+00,1.835473472617374924e-01,-2.327566439863209879e+00,-3.060390853023680080e-01,1.892527501323225891e+00
4.593725183482272101e+00,5.235987756806466109e-01,3.010068638795648788e+00,4.023727624673181680e+00,4.460668815083677075e-01,-2.084218803946305432e+00,-4.495648042011701762e-02,2.904265059784957970e+00
5.099593962532021685e+00,1.047197551181078268e+00,3.506436286386185763e+00,4.548766568580592917e+00,7.085864157758159365e-01,-1.840871168269001101e+00,2.161261243460996795e-01,3.916002617884457138e+00
5.605462741742536004e+00,1.570796326797925246e+00,4.002803934135485520e+00,5.073805512930931627e+00,9.711059502390817499e-01,-1.597523532664415713e+00,4.772087291705240375e-01,4.927740176305485775e+00
6.111331521118383847e+00,2.094395102531187547e+00,4.499171582050117024e+00,5.598844457724705848e+00,1.233625484898417390e+00,-1.354175897128228279e+00,7.382913340529011492e-01,5.939477735057181462e+00
3.340149930211753215e-01,2.617993877915203882e+00,4.995539229675314274e+00,6.123883402494957551e+00,1.496145019520344732e+00,-1.110828261885763002e+00,9.993739387610363067e-01,6.680299860423506431e-01
8.398837724900305446e-01,3.141592653648466182e+00,5.491906877680922783e+00,3.657370407623687925e-01,1.758664554454998807e+00,-8.674806266072059291e-01,1.260456543643287297e+00,1.679767544980061089e+00
1.345752551890368132e+00,3.665191429265313161e+00,5.988274525618026978e+00,8.907759864189159771e-01,2.021184089468780698e+00,-6.241329915139470774e-01,1.521539148467584646e+00,2.691505103780736263e+00
1.851621331238442636e+00,4.188790204765744818e+00,2.014568663313509589e-01,1.415814932284988004e+00,2.283703624561679746e+00,-3.807853565897235115e-01,1.782621753233928352e+00,3.703242662476885272e+00
2.357490110739911771e+00,4.712388980382591797e+00,6.978245143716224064e-01,1.940853878594683835e+00,2.546223159850745432e+00,-1.374377217459272216e-01,2.043704358058097803e+00,4.714980221479823541e+00
2.863358890285466529e+00,5.235987755999438775e+00,1.194192162453912687e+00,2.465892825230561414e+00,2.808742695277256729e+00,1.059099129668625849e-01,2.304786962882395152e+00,5.726717780570933058e+00
3.369227669774947032e+00,5.759586531499870432e+00,1.690559810486210068e+00,2.990931772076187656e+00,3.071262230782998870e+00,3.492575475067004054e-01,2.565869567648610960e+00,4.552700323703078311e-01
-2.408088857641548231e+00,5.354650056688115001e-11,-4.096257848391481993e+00,3.515970719481561702e+00,3.333781766542970537e+00,-5.690580125151313062e+00,-3.456233134648597272e+00,-4.816177715283096461e+00
-1.902220077950788291e+00,5.235987756703934792e-01,-3.599890200163982978e+00,4.041009667096664870e+00,3.596301302382163279e+00,-5.447232490818936235e+00,-3.195150529824300811e+00,-3.804440155901576581e+00
-1.396351298316105272e+00,1.047197551170825136e+00,-3.103522551986482192e+00,4.566048614921479398e+00,3.858820838300568656e+00,-5.203884856659488634e+00,-2.934067925058084114e+00,-2.792702596632210543e+00
-8.904825185285486500e-01,1.570796326787672115e+00,-2.607154903662157963e+00,5.091087563189335086e+00,4.121340374414852903e+00,-4.960537222580685857e+00,-2.672985320233786766e+00,-1.780965037057097300e+00
-3.846137386882721998e-01,2.094395102404519093e+00,-2.110787255283108621e+00,5.616126511783809505e+00,4.383859910666803472e+00,-4.717189588624466801e+00,-2.411902715409617315e+00,-7.692274773765443996e-01
1.212550410916026777e-01,2.617993877904950750e+00,-1.614419606960419529e+00,6.141165460587705738e+00,4.646379446997823237e+00,-4.473841954845353186e+00,-2.150820110643401506e+00,2.425100821832053555e-01
6.271238211407665908e-01,3.141592653638213051e+00,-1.118051958374502330e+00,3.830191027714366925e-01,4.908898983582913544e+00,-4.230494321088652754e+00,-1.889737505760896497e+00,1.254247642281533182e+00
1.132992601125974108e+00,3.665191429255060029e+00,-6.216843098505219212e-01,9.080580523446624142e-01,5.171418520247316408e+00,-3.987146687512851617e+00,-1.628654900936599148e+00,2.265985202251948216e+00
1.638861381046968546e+00,4.188790204755491686e+00,6.157868645790841811e+00,1.433097002127530217e+00,5.433938056990900378e+00,2.539386253061511667e+00,-1.367572296170382451e+00,3.277722762093937092e+00
2.144730161245885114e+00,4.712388980488753987e+00,3.710509873489584720e-01,1.958135952470293262e+00,5.696457593988792034e+00,2.782733886442279925e+00,-1.106489691288132349e+00,4.289460322491770228e+00
2.650598941376014039e+00,5.235987756105600965e+00,8.674186360178595123e-01,2.483174903022163704e+00,5.958977131065599231e+00,3.026081519637719097e+00,-8.454070864637079907e-01,5.301197882752028079e+00
3.156467721442183461e+00,5.759586531606032622e+00,1.363786284624811884e+00,3.008213853783896496e+00,6.221496668221697668e+00,3.269429152652287840e+00,-5.843244816974921818e-01,2.975013570478068914e-02
