# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
9.916827800714835828e-01,1.000000000000000000e+00,9.916827800714835828e-01,1.082229397441888175e+00,1.039719196747898033e+00,1.063665668649966145e+00,1.000000000000000000e+00,9.834347362903064216e-01
9.916828961487158534e-01,1.000000000000000000e+00,9.916828961487158534e-01,1.082228469937150717e+00,1.039718866163000799e+00,1.063665134012947933e+00,1.000000000000000000e+00,9.834349665139047181e-01
9.916830122260416047e-01,1.000000000000000000e+00,9.916830122260416047e-01,1.082227542431930534e+00,1.039718535577549119e+00,1.063664599375049313e+00,1.000000000000000000e+00,9.834351967377154002e-01
9.916831283034617250e-01,1.000000000000000000e+00,9.916831283034617250e-01,1.082226614926227626e+00,1.039718204991542105e+00,1.063664064736270509e+00,1.000000000000000000e+00,9.834354269617401334e-01
9.916832443809761033e-01,1.000000000000000000e+00,9.916832443809761033e-01,1.082225687420041993e+00,1.039717874404980424e+00,1.063663530096611742e+00,1.000000000000000000e+00,9.834356571859788065e-01
9.916833604585838513e-01,1.000000000000000000e+00,9.916833604585838513e-01,1.082224759913374523e+00,1.039717543817864298e+00,1.063662995456073013e+00,1.000000000000000000e+00,9.834358874104295323e-01
9.916834765362861903e-01,1.000000000000000000e+00,9.916834765362861903e-01,1.082223832406224107e+00,1.039717213230193282e+00,1.063662460814654320e+00,1.000000000000000000e+00,9.834361176350948641e-01
9.916835926140821211e-01,1.000000000000000000e+00,9.916835926140821211e-01,1.082222904898592741e+00,1.039716882641968043e+00,1.063661926172356331e+00,1.000000000000000000e+00,9.834363478599728037e-01
9.916837086919720878e-01,1.000000000000000000e+00,9.916837086919720878e-01,1.082221977390477097e+00,1.039716552053187248e+00,1.063661391529177269e+00,1.000000000000000000e+00,9.834365780850641281e-01
9.916838247699563125e-01,1.000000000000000000e+00,9.916838247699563125e-01,1.082221049881878505e+00,1.039716221463851786e+00,1.063660856885118022e+00,1.000000000000000000e+00,9.834368083103693925e-01
9.916839408480345730e-01,1.000000000000000000e+00,9.916839408480345730e-01,1.082220122372798299e+00,1.039715890873961657e+00,1.063660322240179257e+00,1.000000000000000000e+00,9.834370385358881528e-01
9.916840569262070915e-01,1.000000000000000000e+00,9.916840569262070915e-01,1.082219194863233147e+00,1.039715560283515972e+00,1.063659787594359196e+00,1.000000000000000000e+00,9.834372687616207420e-01
9.916841730044730907e-01,1.000000000000000000e+00,9.916841730044730907e-01,1.082218267353188157e+00,1.039715229692516507e+00,1.063659252947660283e+00,1.000000000000000000e+00,9.834374989875657169e-01
9.916842890828336810e-01,1.000000000000000000e+00,9.916842890828336810e-01,1.082217339842656667e+00,1.039714899100960821e+00,1.063658718300079187e+00,1.000000000000000000e+00,9.834377292137251869e-01
9.916844051612880850e-01,1.000000000000000000e+00,9.916844051612880850e-01,1.082216412331647115e+00,1.039714568508851800e+00,1.063658183651620792e+00,1.000000000000000000e+00,9.834379594400978197e-01
9.916845212398363030e-01,1.000000000000000000e+00,9.916845212398363030e-01,1.082215484820152174e+00,1.039714237916187223e+00,1.063657649002280436e+00,1.000000000000000000e+00,9.834381896666833933e-01
9.916846373184785568e-01,1.000000000000000000e+00,9.916846373184785568e-01,1.082214557308176950e+00,1.039713907322968423e+00,1.063657114352061228e+00,1.000000000000000000e+00,9.834384198934823518e-01
9.916847533972149575e-01,1.000000000000000000e+00,9.916847533972149575e-01,1.082213629795719223e+00,1.039713576729195177e+00,1.063656579700962501e+00,1.000000000000000000e+00,9.834386501204950282e-01
9.916848694760452831e-01,1.000000000000000000e+00,9.916848694760452831e-01,1.082212702282776773e+00,1.039713246134865932e+00,1.063656045048981813e+00,1.000000000000000000e+00,9.834388803477209784e-01
9.916849855549696446e-01,1.000000000000000000e+00,9.916849855549696446e-01,1.082211774769353596e+00,1.039712915539982907e+00,1.063655510396122494e+00,1.000000000000000000e+00,9.834391105751603135e-01
9.916851016339877090e-01,1.000000000000000000e+00,9.916851016339877090e-01,1.082210847255447472e+00,1.039712584944544771e+00,1.063654975742382547e+00,1.000000000000000000e+00,9.834393408028124783e-01
9.916852177130998092e-01,1.000000000000000000e+00,9.916852177130998092e-01,1.082209919741060622e+00,1.039712254348552412e+00,1.063654441087763747e+00,1.000000000000000000e+00,9.834395710306781391e-01
9.916853337923065004e-01,1.000000000000000000e+00,9.916853337923065004e-01,1.082208992226187272e+00,1.039711923752003830e+00,1.063653906432262541e+00,1.000000000000000000e+00,9.834398012587584059e-01
9.916854498716068944e-01,1.000000000000000000e+00,9.916854498716068944e-01,1.082208064710834750e+00,1.039711593154901914e+00,1.063653371775883372e+00,1.000000000000000000e+00,9.834400314870513915e-01
9.916855659510014354e-01,1.000000000000000000e+00,9.916855659510014354e-01,1.082207137194997948e+00,1.039711262557244442e+00,1.063652837118622907e+00,1.000000000000000000e+00,9.834402617155579840e-01
9.916856820304895681e-01,1.000000000000000000e+00,9.916856820304895681e-01,1.082206209678680864e+00,1.039710931959032969e+00,1.063652302460483812e+00,1.000000000000000000e+00,9.834404919442772952e-01
9.916857981100716257e-01,1.000000000000000000e+00,9.916857981100716257e-01,1.082205282161880167e+00,1.039710601360266162e+00,1.063651767801463643e+00,1.000000000000000000e+00,9.834407221732097693e-01
9.916859141897486074e-01,1.000000000000000000e+00,9.916859141897486074e-01,1.082204354644595190e+00,1.039710270760944022e+00,1.063651233141562846e+00,1.000000000000000000e+00,9.834409524023574045e-01
9.916860302695185148e-01,1.000000000000000000e+00,9.916860302695185148e-01,1.082203427126830819e+00,1.039709940161068324e+00,1.063650698480783419e+00,1.000000000000000000e+00,9.834411826317164262e-01
9.916861463493830131e-01,1.000000000000000000e+00,9.916861463493830131e-01,1.082202499608580171e+00,1.039709609560636405e+00,1.063650163819121586e+00,1.000000000000000000e+00,9.834414128612899431e-01
9.916862624293413253e-01,1.000000000000000000e+00,9.916862624293413253e-01,1.082201572089852348e+00,1.039709278959651595e+00,1.063649629156583343e+00,1.000000000000000000e+00,9.834416430910764007e-01
9.916863785093936734e-01,1.000000000000000000e+00,9.916863785093936734e-01,1.082200644570637138e+00,1.039708948358110119e+00,1.063649094493161584e+00,1.000000000000000000e+00,9.834418733210764652e-01
9.916864945895399464e-01,1.000000000000000000e+00,9.916864945895399464e-01,1.082199717050943644e+00,1.039708617756015308e+00,1.063648559828862528e+00,1.000000000000000000e+00,9.834421035512896925e-01
9.916866106697805883e-01,1.000000000000000000e+00,9.916866106697805883e-01,1.082198789530764094e+00,1.039708287153364719e+00,1.063648025163681510e+00,1.000000000000000000e+00,9.834423337817169708e-01
9.916867267501148220e-01,1.000000000000000000e+00,9.916867267501148220e-01,1.082197862010105371e+00,1.039707956550160350e+00,1.063647490497621861e+00,1.000000000000000000e+00,9.834425640123568568e-01
9.916868428305426475e-01,1.000000000000000000e+00,9.916868428305426475e-01,1.082196934488963924e+00,1.039707625946401093e+00,1.063646955830682028e+00,1.000000000000000000e+00,9.834427942432093506e-01
9.916869589110650640e-01,1.000000000000000000e+00,9.916869589110650640e-01,1.082196006967337976e+00,1.039707295342086280e+00,1.063646421162860900e+00,1.000000000000000000e+00,9.834430244742764504e-01
9.916870749916812944e-01,1.000000000000000000e+00,9.916870749916812944e-01,1.082195079445232855e+00,1.039706964737217909e+00,1.063645886494161807e+00,1.000000000000000000e+00,9.834432547055564910e-01
9.916871910723913386e-01,1.000000000000000000e+00,9.916871910723913386e-01,1.082194151922644121e+00,1.039706634131794427e+00,1.063645351824582086e+00,1.000000000000000000e+00,9.834434849370495835e-01
9.916873071531956407e-01,1.000000000000000000e+00,9.916873071531956407e-01,1.082193224399571774e+00,1.039706303525815612e+00,1.063644817154121291e+00,1.000000000000000000e+00,9.834437151687566159e-01
9.916874232340939788e-01,1.000000000000000000e+00,9.916874232340939788e-01,1.082192296876018478e+00,1.039705972919282573e+00,1.063644282482781644e+00,1.000000000000000000e+00,9.834439454006770331e-01
9.916875393150855755e-01,1.000000000000000000e+00,9.916875393150855755e-01,1.082191369351986232e+00,1.039705642312195977e+00,1.063643747810563367e+00,1.000000000000000000e+00,9.834441756328093920e-01
9.916876553961717633e-01,1.000000000000000000e+00,9.916876553961717633e-01,1.082190441827466598e+00,1.039705311704552937e+00,1.063643213137462462e+00,1.000000000000000000e+00,9.834444058651563569e-01
9.916877714773522090e-01,1.000000000000000000e+00,9.916877714773522090e-01,1.082189514302467348e+00,1.039704981096355896e+00,1.063642678463483593e+00,1.000000000000000000e+00,9.834446360977171508e-01
9.916878875586260245e-01,1.000000000000000000e+00,9.916878875586260245e-01,1.082188586776986039e+00,1.039704650487604409e+00,1.063642143788624095e+00,1.000000000000000000e+00,9.834448663304901084e-01
9.916880036399943199e-01,1.000000000000000000e+00,9.916880036399943199e-01,1.082187659251019118e+00,1.039704319878296923e+00,1.063641609112883080e+00,1.000000000000000000e+00,9.834450965634773389e-01
9.916881197214565402e-01,1.000000000000000000e+00,9.916881197214565402e-01,1.082186731724574136e+00,1.039703989268436102e+00,1.063641074436264766e+00,1.000000000000000000e+00,9.834453267966779544e-01
9.916882358030127964e-01,1.000000000000000000e+00,9.916882358030127964e-01,1.082185804197642875e+00,1.039703658658019281e+00,1.063640539758763603e+00,1.000000000000000000e+00,9.834455570300919547e-01
9.916883518846620893e-01,1.000000000000000000e+00,9.916883518846620893e-01,1.082184876670233553e+00,1.039703328047049125e+00,1.063640005080384920e+00,1.000000000000000000e+00,9.834457872637173415e-01
9.916884679664067503e-01,1.000000000000000000e+00,9.916884679664067503e-01,1.082183949142337953e+00,1.039702997435522747e+00,1.063639470401124276e+00,1.000000000000000000e+00,9.834460174975589997e-01
9.916885840482443371e-01,1.000000000000000000e+00,9.916885840482443371e-01,1.082183021613961849e+00,1.039702666823442367e+00,1.063638935720984335e+00,1.000000000000000000e+00,9.834462477316118223e-01
9.916887001301765148e-01,1.000000000000000000e+00,9.916887001301765148e-01,1.082182094085103907e+00,1.039702336210807099e+00,1.063638401039964654e+00,1.000000000000000000e+00,9.834464779658791400e-01
9.916888162122022843e-01,1.000000000000000000e+00,9.916888162122022843e-01,1.082181166555764573e+00,1.039702005597617607e+00,1.063637866358065454e+00,1.000000000000000000e+00,9.834467082003590654e-01
9.916889322943222007e-01,1.000000000000000000e+00,9.916889322943222007e-01,1.082180239025944291e+00,1.039701674983874113e+00,1.063637331675287401e+00,1.000000000000000000e+00,9.834469384350527088e-01
9.916890483765359310e-01,1.000000000000000000e+00,9.916890483765359310e-01,1.082179311495637952e+00,1.039701344369574176e+00,1.063636796991626499e+00,1.000000000000000000e+00,9.834471686699594040e-01
9.916891644588438082e-01,1.000000000000000000e+00,9.916891644588438082e-01,1.082178383964853330e+00,1.039701013754720904e+00,1.063636262307088520e+00,1.000000000000000000e+00,9.834473989050797060e-01
9.916892805412457212e-01,1.000000000000000000e+00,9.916892805412457212e-01,1.082177456433583318e+00,1.039700683139311854e+00,1.063635727621668359e+00,1.000000000000000000e+00,9.834476291404136150e-01
9.916893966237413371e-01,1.000000000000000000e+00,9.916893966237413371e-01,1.082176528901833246e+00,1.039700352523348803e+00,1.063635192935369567e+00,1.000000000000000000e+00,9.834478593759601317e-01
9.916895127063308779e-01,1.000000000000000000e+00,9.916895127063308779e-01,1.082175601369599560e+00,1.039700021906830640e+00,1.063634658248189924e+00,1.000000000000000000e+00,9.834480896117200333e-01
9.916896287890147876e-01,1.000000000000000000e+00,9.916896287890147876e-01,1.082174673836886258e+00,1.039699691289758698e+00,1.063634123560131872e+00,1.000000000000000000e+00,9.834483198476939858e-01
9.916897448717920671e-01,1.000000000000000000e+00,9.916897448717920671e-01,1.082173746303688233e+00,1.039699360672130979e+00,1.063633588871192082e+00,1.000000000000000000e+00,9.834485500838799910e-01
9.916898609546638266e-01,1.000000000000000000e+00,9.916898609546638266e-01,1.082172818770013034e+00,1.039699030053950146e+00,1.063633054181375659e+00,1.000000000000000000e+00,9.834487803202804912e-01
9.916899770376289558e-01,1.000000000000000000e+00,9.916899770376289558e-01,1.082171891235853112e+00,1.039698699435213980e+00,1.063632519490677497e+00,1.000000000000000000e+00,9.834490105568930440e-01
9.916900931206887870e-01,1.000000000000000000e+00,9.916900931206887870e-01,1.082170963701209132e+00,1.039698368815922258e+00,1.063631984799098262e+00,1.000000000000000000e+00,9.834492407937204250e-01
9.916902092038417660e-01,1.000000000000000000e+00,9.916902092038417660e-01,1.082170036166085536e+00,1.039698038196076979e+00,1.063631450106640619e+00,1.000000000000000000e+00,9.834494710307594145e-01
9.916903252870894470e-01,1.000000000000000000e+00,9.916903252870894470e-01,1.082169108630477661e+00,1.039697707575675922e+00,1.063630915413301681e+00,1.000000000000000000e+00,9.834497012680132322e-01
9.916904413704307197e-01,1.000000000000000000e+00,9.916904413704307197e-01,1.082168181094389503e+00,1.039697376954720864e+00,1.063630380719083890e+00,1.000000000000000000e+00,9.834499315054796575e-01
9.916905574538659174e-01,1.000000000000000000e+00,9.916905574538659174e-01,1.082167253557817954e+00,1.039697046333210695e+00,1.063629846023985248e+00,1.000000000000000000e+00,9.834501617431593568e-01
9.916906735373953730e-01,1.000000000000000000e+00,9.916906735373953730e-01,1.082166326020765901e+00,1.039696715711146302e+00,1.063629311328008198e+00,1.000000000000000000e+00,9.834503919810528849e-01
9.916907896210184203e-01,1.000000000000000000e+00,9.916907896210184203e-01,1.082165398483230900e+00,1.039696385088527242e+00,1.063628776631150075e+00,1.000000000000000000e+00,9.834506222191590208e-01
9.916909057047357257e-01,1.000000000000000000e+00,9.916909057047357257e-01,1.082164470945214507e+00,1.039696054465353292e+00,1.063628241933412655e+00,1.000000000000000000e+00,9.834508524574790966e-01
9.916910217885461787e-01,1.000000000000000000e+00,9.916910217885461787e-01,1.082163543406717832e+00,1.039695723841625341e+00,1.063627707234795938e+00,1.000000000000000000e+00,9.834510826960107810e-01
9.916911378724512227e-01,1.000000000000000000e+00,9.916911378724512227e-01,1.082162615867737987e+00,1.039695393217342279e+00,1.063627172535299037e+00,1.000000000000000000e+00,9.834513129347570715e-01
9.916912539564503026e-01,1.000000000000000000e+00,9.916912539564503026e-01,1.082161688328276083e+00,1.039695062592504771e+00,1.063626637834922173e+00,1.000000000000000000e+00,9.834515431737168578e-01
9.916913700405429744e-01,1.000000000000000000e+00,9.916913700405429744e-01,1.082160760788331677e+00,1.039694731967112151e+00,1.063626103133665124e+00,1.000000000000000000e+00,9.834517734128891409e-01
9.916914861247297930e-01,1.000000000000000000e+00,9.916914861247297930e-01,1.082159833247905434e+00,1.039694401341165086e+00,1.063625568431528112e+00,1.000000000000000000e+00,9.834520036522751418e-01
9.916916022090108696e-01,1.000000000000000000e+00,9.916916022090108696e-01,1.082158905706997576e+00,1.039694070714663132e+00,1.063625033728511360e+00,1.000000000000000000e+00,9.834522338918750828e-01
9.916917182933855379e-01,1.000000000000000000e+00,9.916917182933855379e-01,1.082157978165607659e+00,1.039693740087606733e+00,1.063624499024614867e+00,1.000000000000000000e+00,9.834524641316875204e-01
9.916918343778541312e-01,1.000000000000000000e+00,9.916918343778541312e-01,1.082157050623735239e+00,1.039693409459995666e+00,1.063623964319838189e+00,1.000000000000000000e+00,9.834526943717132319e-01
9.916919504624166493e-01,1.000000000000000000e+00,9.916919504624166493e-01,1.082156123081382981e+00,1.039693078831830153e+00,1.063623429614182658e+00,1.000000000000000000e+00,9.834529246119522172e-01
9.916920665470732033e-01,1.000000000000000000e+00,9.916920665470732033e-01,1.082155195538549108e+00,1.039692748203110639e+00,1.063622894907647387e+00,1.000000000000000000e+00,9.834531548524046984e-01
9.916921826318237931e-01,1.000000000000000000e+00,9.916921826318237931e-01,1.082154267995229402e+00,1.039692417573834682e+00,1.063622360200230155e+00,1.000000000000000000e+00,9.834533850930705645e-01
9.916922987166681969e-01,1.000000000000000000e+00,9.916922987166681969e-01,1.082153340451430967e+00,1.039692086944005389e+00,1.063621825491934736e+00,1.000000000000000000e+00,9.834536153339494824e-01
9.916924148016059704e-01,1.000000000000000000e+00,9.916924148016059704e-01,1.082152412907152694e+00,1.039691756313622095e+00,1.063621290782760465e+00,1.000000000000000000e+00,9.834538455750405639e-01
9.916925308866381128e-01,1.000000000000000000e+00,9.916925308866381128e-01,1.082151485362390808e+00,1.039691425682683690e+00,1.063620756072705786e+00,1.000000000000000000e+00,9.834540758163456964e-01
9.916926469717647352e-01,1.000000000000000000e+00,9.916926469717647352e-01,1.082150557817145087e+00,1.039691095051189729e+00,1.063620221361769813e+00,1.000000000000000000e+00,9.834543060578652129e-01
9.916927630569843943e-01,1.000000000000000000e+00,9.916927630569843943e-01,1.082149630271420193e+00,1.039690764419141988e+00,1.063619686649955431e+00,1.000000000000000000e+00,9.834545362995962270e-01
9.916928791422988665e-01,1.000000000000000000e+00,9.916928791422988665e-01,1.082148702725211020e+00,1.039690433786538915e+00,1.063619151937260199e+00,1.000000000000000000e+00,9.834547665415421802e-01
9.916929952277064864e-01,1.000000000000000000e+00,9.916929952277064864e-01,1.082147775178522231e+00,1.039690103153381839e+00,1.063618617223685892e+00,1.000000000000000000e+00,9.834549967836998530e-01
9.916931113132082531e-01,1.000000000000000000e+00,9.916931113132082531e-01,1.082146847631351605e+00,1.039689772519670319e+00,1.063618082509232066e+00,1.000000000000000000e+00,9.834552270260712437e-01
9.916932273988044999e-01,1.000000000000000000e+00,9.916932273988044999e-01,1.082145920083698254e+00,1.039689441885403687e+00,1.063617547793898055e+00,1.000000000000000000e+00,9.834554572686570184e-01
9.916933434844941164e-01,1.000000000000000000e+00,9.916933434844941164e-01,1.082144992535564398e+00,1.039689111250583053e+00,1.063617013077684748e+00,1.000000000000000000e+00,9.834556875114548458e-01
9.916934595702776578e-01,1.000000000000000000e+00,9.916934595702776578e-01,1.082144064986946708e+00,1.039688780615206865e+00,1.063616478360590145e+00,1.000000000000000000e+00,9.834559177544659470e-01
9.916935756561553461e-01,1.000000000000000000e+00,9.916935756561553461e-01,1.082143137437849401e+00,1.039688449979276674e+00,1.063615943642617356e+00,1.000000000000000000e+00,9.834561479976906551e-01
