,M2,S2,N2,K2,K1,O1,P1
2022-10-21 17:30:00,0.9735042203983046,1.0,0.9735042203983046,1.2303402737489437,1.0881455262464281,1.1423045836727161,1.0
2022-10-21 17:35:00,0.9735041383782822,1.0,0.9735041383782822,1.2303409531489609,1.0881457303738098,1.1423049171215731,1.0
2022-10-21 17:40:00,0.9735040563585363,1.0,0.9735040563585363,1.2303416325467758,1.0881459345003803,1.1423052505691271,1.0
2022-10-21 17:45:00,0.9735039743390662,1.0,0.9735039743390662,1.2303423119423886,1.0881461386261397,1.142305584015378,1.0
2022-10-21 17:50:00,0.9735038923198726,1.0,0.9735038923198726,1.2303429913358022,1.0881463427510887,1.1423059174603274,1.0
2022-10-21 17:55:00,0.9735038103009548,1.0,0.9735038103009548,1.2303436707270121,1.0881465468752263,1.1423062509039732,1.0
2022-10-21 18:00:00,0.9735037282823139,1.0,0.9735037282823139,1.2303443501160205,1.0881467509985525,1.1423065843463165,1.0
2022-10-21 18:05:00,0.9735036462639488,1.0,0.9735036462639488,1.2303450295028278,1.088146955121068,1.142306917787357,1.0
2022-10-21 18:10:00,0.9735035642458599,1.0,0.9735035642458599,1.2303457088874337,1.0881471592427727,1.1423072512270949,1.0
2022-10-21 18:15:00,0.9735034822280474,1.0,0.9735034822280474,1.2303463882698393,1.0881473633636667,1.1423075846655308,1.0
2022-10-21 18:20:00,0.9735034002105107,1.0,0.9735034002105107,1.230347067650041,1.0881475674837489,1.1423079181026627,1.0
2022-10-21 18:25:00,0.9735033181932508,1.0,0.9735033181932508,1.2303477470280408,1.0881477716030201,1.142308251538492,1.0
2022-10-21 18:30:00,0.9735032361762669,1.0,0.9735032361762669,1.2303484264038393,1.0881479757214803,1.1423085849730186,1.0
2022-10-21 18:35:00,0.9735031541595598,1.0,0.9735031541595598,1.2303491057774354,1.0881481798391295,1.1423089184062425,1.0
2022-10-21 18:40:00,0.973503072143128,1.0,0.973503072143128,1.2303497851488308,1.0881483839559676,1.1423092518381635,1.0
2022-10-21 18:45:00,0.9735029901269732,1.0,0.9735029901269732,1.2303504645180237,1.0881485880719945,1.142309585268782,1.0
2022-10-21 18:50:00,0.9735029081110942,1.0,0.9735029081110942,1.2303511438850157,1.0881487921872106,1.1423099186980976,1.0
2022-10-21 18:55:00,0.9735028260954917,1.0,0.9735028260954917,1.2303518232498052,1.0881489963016155,1.1423102521261104,1.0
2022-10-21 19:00:00,0.9735027440801651,1.0,0.9735027440801651,1.2303525026123947,1.0881492004152102,1.1423105855528213,1.0
2022-10-21 19:05:00,0.9735026620651149,1.0,0.9735026620651149,1.230353181972781,1.0881494045279931,1.1423109189782288,1.0
2022-10-21 19:10:00,0.9735025800503413,1.0,0.9735025800503413,1.2303538613309657,1.088149608639965,1.1423112524023333,1.0
2022-10-21 19:15:00,0.9735024980358434,1.0,0.9735024980358434,1.2303545406869487,1.0881498127511258,1.1423115858251351,1.0
2022-10-21 19:20:00,0.973502416021622,1.0,0.973502416021622,1.2303552200407306,1.088150016861476,1.1423119192466349,1.0
2022-10-21 19:25:00,0.9735023340076765,1.0,0.9735023340076765,1.2303558993923114,1.0881502209710152,1.1423122526668317,1.0
2022-10-21 19:30:00,0.9735022519940075,1.0,0.9735022519940075,1.2303565787416892,1.0881504250797431,1.1423125860857255,1.0
2022-10-21 19:35:00,0.9735021699806151,1.0,0.9735021699806151,1.2303572580888646,1.0881506291876595,1.1423129195033164,1.0
2022-10-21 19:40:00,0.9735020879674985,1.0,0.9735020879674985,1.2303579374338403,1.0881508332947658,1.1423132529196052,1.0
2022-10-21 19:45:00,0.973502005954658,1.0,0.973502005954658,1.2303586167766143,1.088151037401061,1.1423135863345915,1.0
